date,season,away_team,home_team,away_pts,home_pts,home_win,open_spread,close_spread,open_total,close_total,away_ml,home_ml,away_ml_prob,home_ml_prob,overround,home_fair_prob
2014-01-08,2014,Detroit,Toronto,91,112,1,5.5,6.5,198.5,198.5,205,-245,0.3279,0.7101,1.038,0.6841
2014-01-08,2014,Dallas,SanAntonio,90,112,1,7.5,5.0,209.0,206.0,170,-210,0.3704,0.6774,1.0478,0.6465
2014-01-08,2014,GoldenState,Brooklyn,98,102,1,201.5,197.0,6.0,6.0,-250,210,0.7143,0.3226,1.0369,0.3111
2014-01-08,2014,Indiana,Atlanta,87,97,1,190.0,187.5,5.0,4.0,-180,155,0.6429,0.3922,1.0351,0.3789
2014-01-08,2014,Washington,NewOrleans,102,96,0,4.0,4.0,199.0,191.5,155,-180,0.3922,0.6429,1.0351,0.6211
2014-01-08,2014,Phoenix,Minnesota,104,103,0,7.0,8.0,213.0,217.5,310,-370,0.2439,0.7872,1.0311,0.7635
2014-01-08,2014,LALakers,Houston,99,113,1,13.5,13.5,215.0,212.0,900,-1800,0.1,0.9474,1.0474,0.9045
2014-01-08,2014,Orlando,Portland,94,110,1,12.5,12.5,205.0,206.5,770,-1150,0.1149,0.92,1.0349,0.889
2014-01-08,2014,Boston,LAClippers,105,111,1,10.0,10.5,194.5,197.5,470,-650,0.1754,0.8667,1.0421,0.8317
2014-01-09,2014,Miami,NewYork,92,102,1,197.0,197.5,6.5,8.0,-380,309,0.7917,0.2445,1.0362,0.236
2014-01-09,2014,OklahomaCity,Denver,88,101,1,208.5,211.0,2.0,3.0,-160,135,0.6154,0.4255,1.0409,0.4088
2014-01-10,2014,Washington,Indiana,66,93,1,9.0,9.0,186.0,185.0,370,-475,0.2128,0.8261,1.0389,0.7952
2014-01-10,2014,Detroit,Philadelphia,114,104,0,213.0,216.5,2.5,2.0,-131,111,0.5671,0.4739,1.041,0.4552
2014-01-10,2014,Houston,Atlanta,80,83,1,207.0,207.0,3.0,2.5,-141,121,0.5851,0.4525,1.0376,0.4361
2014-01-10,2014,Miami,Brooklyn,95,104,1,194.5,193.5,5.5,5.5,-240,200,0.7059,0.3333,1.0392,0.3207
2014-01-10,2014,Phoenix,Memphis,99,104,1,2.5,3.0,196.5,194.5,135,-160,0.4255,0.6154,1.0409,0.5912
2014-01-10,2014,Dallas,NewOrleans,107,90,0,2.0,199.5,202.0,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2014-01-10,2014,Charlotte,Minnesota,92,119,1,9.0,10.0,201.5,205.0,425,-550,0.1905,0.8462,1.0367,0.8162
2014-01-10,2014,Chicago,Milwaukee,81,72,0,180.0,177.5,3.5,4.0,-180,155,0.6429,0.3922,1.0351,0.3789
2014-01-10,2014,Cleveland,Utah,113,102,0,2.0,1.0,193.5,189.5,-105,-115,0.5122,0.5349,1.0471,0.5108
2014-01-10,2014,Orlando,Sacramento,83,103,1,7.0,7.5,204.0,206.5,265,-325,0.274,0.7647,1.0387,0.7362
2014-01-10,2014,Boston,GoldenState,97,99,1,11.0,11.5,203.0,204.5,540,-750,0.1562,0.8824,1.0386,0.8496
2014-01-10,2014,LALakers,LAClippers,87,123,1,10.5,10.5,208.0,211.0,450,-600,0.1818,0.8571,1.0389,0.825
2014-01-11,2014,Brooklyn,Toronto,80,96,1,8.0,9.0,193.5,189.0,370,-475,0.2128,0.8261,1.0389,0.7952
2014-01-11,2014,Houston,Washington,114,107,0,201.5,199.5,1.5,2.0,-135,115,0.5745,0.4651,1.0396,0.4474
2014-01-11,2014,NewYork,Philadelphia,102,92,0,208.0,206.5,4.5,5.0,-210,180,0.6774,0.3571,1.0345,0.3452
2014-01-11,2014,Phoenix,Detroit,108,110,1,205.5,1.5,1.0,205.5,105,-125,0.4878,0.5556,1.0434,0.5325
2014-01-11,2014,Milwaukee,OklahomaCity,85,101,1,13.0,15.0,196.0,194.5,1500,-3000,0.0625,0.9677,1.0302,0.9393
2014-01-11,2014,Charlotte,Chicago,97,103,1,5.0,4.0,179.0,177.0,155,-180,0.3922,0.6429,1.0351,0.6211
2014-01-11,2014,NewOrleans,Dallas,107,110,1,6.0,8.0,201.0,196.5,280,-340,0.2632,0.7727,1.0359,0.7459
2014-01-11,2014,Orlando,Denver,94,120,1,10.5,12.5,203.0,200.5,720,-1100,0.122,0.9167,1.0387,0.8825
2014-01-11,2014,Boston,Portland,104,112,1,13.0,12.0,207.0,210.0,645,-950,0.1342,0.9048,1.039,0.8708
2014-01-12,2014,Cleveland,Sacramento,80,124,1,3.5,3.5,205.0,206.5,135,-160,0.4255,0.6154,1.0409,0.5912
2014-01-12,2014,Atlanta,Memphis,101,108,1,4.0,5.5,193.5,191.5,180,-210,0.3571,0.6774,1.0345,0.6548
2014-01-12,2014,Minnesota,SanAntonio,86,104,1,5.5,5.5,211.5,213.0,200,-240,0.3333,0.7059,1.0392,0.6793
2014-01-13,2014,Milwaukee,Toronto,94,116,1,11.0,10.5,186.5,188.0,460,-625,0.1786,0.8621,1.0407,0.8284
2014-01-13,2014,Houston,Boston,104,92,0,204.5,208.0,5.5,6.0,-250,210,0.7143,0.3226,1.0369,0.3111
2014-01-13,2014,Phoenix,NewYork,96,98,1,3.0,4.0,198.5,198.0,155,-180,0.3922,0.6429,1.0351,0.6211
2014-01-13,2014,SanAntonio,NewOrleans,101,95,0,201.0,197.0,5.5,7.0,-310,250,0.7561,0.2857,1.0418,0.2742
2014-01-13,2014,Washington,Chicago,102,88,0,4.0,2.5,182.5,180.5,120,-140,0.4545,0.5833,1.0378,0.5621
2014-01-13,2014,Orlando,Dallas,88,107,1,11.5,12.5,199.5,197.0,810,-1300,0.1099,0.9286,1.0385,0.8942
2014-01-13,2014,Denver,Utah,103,118,1,203.0,204.5,3.5,6.0,-245,205,0.7101,0.3279,1.038,0.3159
2014-01-14,2014,NewYork,Charlotte,98,108,1,,1.0,186.0,187.5,-105,-115,0.5122,0.5349,1.0471,0.5108
2014-01-14,2014,Sacramento,Indiana,92,116,1,11.5,10.5,193.0,195.5,490,-790,0.1695,0.8876,1.0571,0.8397
2014-01-14,2014,OklahomaCity,Memphis,87,90,1,192.0,1.0,1.5,196.0,-110,-110,0.5238,0.5238,1.0476,0.5
2014-01-14,2014,Cleveland,LALakers,120,118,0,202.0,204.5,1.5,4.0,-170,150,0.6296,0.4,1.0296,0.3885
2014-01-15,2014,Chicago,Orlando,128,125,0,181.0,180.5,3.5,6.0,-240,200,0.7059,0.3333,1.0392,0.3207
2014-01-15,2014,Miami,Washington,97,114,1,197.0,196.0,5.0,6.0,-250,210,0.7143,0.3226,1.0369,0.3111
2014-01-15,2014,Charlotte,Philadelphia,92,95,1,205.5,2.0,1.0,209.0,110,-130,0.4762,0.5652,1.0414,0.5427
2014-01-15,2014,Toronto,Boston,83,88,1,196.0,193.0,4.0,4.5,-170,150,0.6296,0.4,1.0296,0.3885
2014-01-15,2014,Houston,NewOrleans,103,100,0,205.0,203.5,4.5,5.5,-230,190,0.697,0.3448,1.0418,0.331
2014-01-15,2014,Sacramento,Minnesota,111,108,0,9.5,9.5,216.5,217.5,425,-600,0.1905,0.8571,1.0476,0.8182
2014-01-15,2014,Memphis,Milwaukee,82,77,0,186.0,185.0,5.0,6.0,-240,200,0.7059,0.3333,1.0392,0.3207
2014-01-15,2014,Utah,SanAntonio,105,109,1,13.0,13.5,202.0,199.5,1080,-1680,0.0847,0.9438,1.0285,0.9176
2014-01-15,2014,LALakers,Phoenix,114,121,1,10.0,11.0,210.0,214.0,500,-800,0.1667,0.8889,1.0556,0.8421
2014-01-15,2014,Cleveland,Portland,96,108,1,11.0,10.5,208.5,212.5,455,-705,0.1802,0.8758,1.056,0.8294
2014-01-15,2014,Denver,GoldenState,123,116,0,7.0,8.5,212.0,213.0,300,-370,0.25,0.7872,1.0372,0.759
2014-01-15,2014,Dallas,LAClippers,127,129,1,5.0,4.5,206.0,208.0,170,-195,0.3704,0.661,1.0314,0.6409
2014-01-16,2014,NewYork,Indiana,89,117,1,10.0,9.5,184.0,184.0,400,-500,0.2,0.8333,1.0333,0.8064
2014-01-16,2014,OklahomaCity,Houston,104,92,0,2.0,2.5,206.0,208.5,125,-145,0.4444,0.5918,1.0362,0.5711
2014-01-17,2014,Chicago,Washington,93,96,1,4.5,5.0,184.0,186.5,170,-200,0.3704,0.6667,1.0371,0.6429
2014-01-17,2014,Miami,Philadelphia,101,86,0,211.0,212.0,10.5,11.0,-815,515,0.8907,0.1626,1.0533,0.1544
2014-01-17,2014,Minnesota,Toronto,89,94,1,2.0,,205.5,205.5,-110,-110,0.5238,0.5238,1.0476,0.5
2014-01-17,2014,LAClippers,NewYork,109,95,0,201.5,202.0,3.5,4.0,-185,160,0.6491,0.3846,1.0337,0.3721
2014-01-17,2014,Charlotte,Orlando,111,101,0,188.0,189.0,1.5,1.5,-120,100,0.5455,0.5,1.0455,0.4782
2014-01-17,2014,LALakers,Boston,107,104,0,6.0,7.0,204.5,204.5,245,-305,0.2899,0.7531,1.043,0.7221
2014-01-17,2014,Utah,Detroit,110,89,0,6.0,7.0,199.0,204.0,240,-290,0.2941,0.7436,1.0377,0.7166
2014-01-17,2014,Sacramento,Memphis,90,91,1,6.0,5.5,200.5,198.0,190,-230,0.3448,0.697,1.0418,0.669
2014-01-17,2014,Portland,SanAntonio,109,100,0,5.0,5.5,212.5,213.0,190,-230,0.3448,0.697,1.0418,0.669
2014-01-17,2014,Dallas,Phoenix,110,107,0,1.0,211.0,210.0,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2014-01-17,2014,Cleveland,Denver,117,109,0,7.0,7.0,211.0,212.0,240,-300,0.2941,0.75,1.0441,0.7183
2014-01-17,2014,GoldenState,OklahomaCity,121,127,1,2.5,206.0,207.5,1.5,-120,100,0.5455,0.5,1.0455,0.4782
2014-01-18,2014,Detroit,Washington,104,98,0,5.0,6.5,200.5,203.5,220,-265,0.3125,0.726,1.0385,0.6991
2014-01-18,2014,LAClippers,Indiana,92,106,1,7.5,9.5,198.0,195.5,370,-475,0.2128,0.8261,1.0389,0.7952
2014-01-18,2014,Miami,Charlotte,104,96,0,195.0,192.5,8.0,6.5,-300,250,0.75,0.2857,1.0357,0.2759
2014-01-18,2014,Philadelphia,Chicago,78,103,1,8.5,8.5,197.0,197.0,320,-400,0.2381,0.8,1.0381,0.7706
2014-01-18,2014,Milwaukee,Houston,104,114,1,13.0,13.5,198.0,199.5,970,-1700,0.0935,0.9444,1.0379,0.9099
2014-01-18,2014,GoldenState,NewOrleans,97,87,0,202.0,205.0,4.0,4.5,-190,162,0.6552,0.3817,1.0369,0.3681
2014-01-18,2014,Utah,Minnesota,72,98,1,11.0,10.5,207.0,206.0,485,-650,0.1709,0.8667,1.0376,0.8353
2014-01-18,2014,Portland,Dallas,127,111,0,214.5,215.5,1.0,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2014-01-19,2014,LALakers,Toronto,112,106,0,10.0,9.0,203.5,204.5,370,-475,0.2128,0.8261,1.0389,0.7952
2014-01-19,2014,Boston,Orlando,91,93,1,195.5,195.5,1.5,3.0,-150,130,0.6,0.4348,1.0348,0.4202
2014-01-19,2014,Milwaukee,SanAntonio,82,110,1,16.0,15.0,198.0,197.5,1307,-2525,0.0711,0.9619,1.033,0.9312
2014-01-19,2014,Sacramento,OklahomaCity,93,108,1,8.5,8.5,212.0,214.0,320,-400,0.2381,0.8,1.0381,0.7706
2014-01-19,2014,Denver,Phoenix,103,117,1,1.0,1.5,219.5,217.5,105,-125,0.4878,0.5556,1.0434,0.5325
2014-01-20,2014,LAClippers,Detroit,112,103,0,209.5,208.0,3.5,3.5,-170,145,0.6296,0.4082,1.0378,0.3933
2014-01-20,2014,Dallas,Cleveland,102,97,0,209.0,206.0,1.5,,-115,-105,0.5349,0.5122,1.0471,0.4892
2014-01-20,2014,Philadelphia,Washington,99,107,1,10.0,10.0,207.0,208.0,435,-575,0.1869,0.8519,1.0388,0.8201
2014-01-20,2014,Toronto,Charlotte,95,100,1,187.0,186.0,5.0,4.0,-180,155,0.6429,0.3922,1.0351,0.3789
2014-01-20,2014,Brooklyn,NewYork,103,80,0,192.0,193.5,,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2014-01-20,2014,NewOrleans,Memphis,95,92,0,7.0,7.0,191.5,188.0,270,-330,0.2703,0.7674,1.0377,0.7395
2014-01-20,2014,Miami,Atlanta,114,121,1,202.0,200.5,5.0,5.0,-210,180,0.6774,0.3571,1.0345,0.3452
2014-01-20,2014,Portland,Houston,113,126,1,2.0,2.0,219.0,219.0,110,-130,0.4762,0.5652,1.0414,0.5427
2014-01-20,2014,LALakers,Chicago,100,102,1,9.5,8.5,197.0,198.0,320,-400,0.2381,0.8,1.0381,0.7706
2014-01-20,2014,Indiana,GoldenState,102,94,0,1.0,1.5,197.5,196.5,101,-120,0.4975,0.5455,1.043,0.523
2014-01-21,2014,Boston,Miami,86,93,1,10.0,8.5,198.5,197.0,375,-475,0.2105,0.8261,1.0366,0.7969
2014-01-21,2014,Orlando,Brooklyn,90,101,1,10.0,9.0,191.5,193.5,360,-460,0.2174,0.8214,1.0388,0.7907
2014-01-21,2014,Sacramento,NewOrleans,114,97,0,2.5,205.5,203.5,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2014-01-21,2014,Portland,OklahomaCity,97,105,1,3.5,6.0,216.5,215.0,220,-260,0.3125,0.7222,1.0347,0.698
2014-01-21,2014,Minnesota,Utah,112,97,0,203.5,202.0,3.5,4.5,-200,170,0.6667,0.3704,1.0371,0.3571
2014-01-22,2014,Boston,Washington,113,111,0,6.5,10.0,195.5,191.5,400,-525,0.2,0.84,1.04,0.8077
2014-01-22,2014,Chicago,Cleveland,98,87,0,3.5,4.5,188.0,186.0,160,-190,0.3846,0.6552,1.0398,0.6301
2014-01-22,2014,Atlanta,Orlando,112,109,0,199.5,202.0,5.0,5.5,-230,190,0.697,0.3448,1.0418,0.331
2014-01-22,2014,Dallas,Toronto,85,93,1,1.5,3.0,203.5,200.0,135,-155,0.4255,0.6078,1.0333,0.5882
2014-01-22,2014,LAClippers,Charlotte,91,95,1,200.0,198.5,5.5,6.0,-245,205,0.7101,0.3279,1.038,0.3159
2014-01-22,2014,Philadelphia,NewYork,110,106,0,8.0,8.5,203.0,206.0,310,-380,0.2439,0.7917,1.0356,0.7645
2014-01-22,2014,Detroit,Milwaukee,101,104,1,196.5,196.0,5.0,4.5,-200,170,0.6667,0.3704,1.0371,0.3571
2014-01-22,2014,Sacramento,Houston,98,119,1,9.5,9.5,215.5,217.0,-525,-525,0.84,0.84,1.68,0.5
2014-01-22,2014,Indiana,Phoenix,100,124,1,196.5,196.0,5.0,6.0,-250,210,0.7143,0.3226,1.0369,0.3111
2014-01-22,2014,OklahomaCity,SanAntonio,111,105,0,5.5,6.5,207.0,205.0,230,-270,0.303,0.7297,1.0327,0.7066
2014-01-23,2014,LALakers,Miami,102,109,1,12.0,12.0,211.0,209.5,670,-1000,0.1299,0.9091,1.039,0.875
2014-01-23,2014,Denver,Portland,105,110,1,8.0,7.0,220.5,221.0,250,-300,0.2857,0.75,1.0357,0.7241
2014-01-24,2014,LALakers,Orlando,105,114,1,1.0,2.5,206.0,210.5,120,-140,0.4545,0.5833,1.0378,0.5621
2014-01-24,2014,Toronto,Philadelphia,104,95,0,206.0,203.5,6.5,6.0,-250,210,0.7143,0.3226,1.0369,0.3111
2014-01-24,2014,SanAntonio,Atlanta,105,79,0,208.0,210.5,4.5,5.0,-210,180,0.6774,0.3571,1.0345,0.3452
2014-01-24,2014,Milwaukee,Cleveland,78,93,1,8.0,8.5,193.5,195.0,320,-400,0.2381,0.8,1.0381,0.7706
2014-01-24,2014,Dallas,Brooklyn,106,107,1,2.5,2.0,201.0,200.0,110,-130,0.4762,0.5652,1.0414,0.5427
2014-01-24,2014,OklahomaCity,Boston,101,83,0,198.0,191.5,6.5,2.5,-140,120,0.5833,0.4545,1.0378,0.4379
2014-01-24,2014,Charlotte,NewYork,96,125,1,4.5,4.0,186.5,189.5,155,-180,0.3922,0.6429,1.0351,0.6211
2014-01-24,2014,NewOrleans,Detroit,103,101,0,4.5,3.5,202.5,203.0,145,-170,0.4082,0.6296,1.0378,0.6067
2014-01-24,2014,Memphis,Houston,88,87,0,6.5,5.5,199.5,196.0,200,-240,0.3333,0.7059,1.0392,0.6793
2014-01-24,2014,LAClippers,Chicago,112,95,0,193.5,190.5,4.0,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2014-01-24,2014,Washington,Phoenix,101,95,0,4.0,4.0,207.0,207.5,155,-180,0.3922,0.6429,1.0351,0.6211
2014-01-24,2014,Indiana,Sacramento,116,111,0,195.0,198.0,9.5,11.5,-800,565,0.8889,0.1504,1.0393,0.1447
2014-01-24,2014,Minnesota,GoldenState,121,120,0,4.5,3.5,212.5,211.0,145,-170,0.4082,0.6296,1.0378,0.6067
2014-01-25,2014,Chicago,Charlotte,89,87,0,179.5,181.5,,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2014-01-25,2014,LAClippers,Toronto,126,118,0,1.0,1.0,199.5,198.0,100,-120,0.5,0.5455,1.0455,0.5218
2014-01-25,2014,OklahomaCity,Philadelphia,103,91,0,207.5,208.0,7.0,9.0,-475,370,0.8261,0.2128,1.0389,0.2048
2014-01-25,2014,Houston,Memphis,81,99,1,1.5,194.5,198.5,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2014-01-25,2014,Atlanta,Milwaukee,112,87,0,198.0,196.5,4.0,2.5,-145,125,0.5918,0.4444,1.0362,0.4289
2014-01-25,2014,Indiana,Denver,96,109,1,200.5,203.0,3.5,2.0,-135,115,0.5745,0.4651,1.0396,0.4474
2014-01-25,2014,Washington,Utah,101,104,1,195.0,2.0,1.0,195.5,115,-135,0.4651,0.5745,1.0396,0.5526
2014-01-25,2014,Minnesota,Portland,104,115,1,7.0,7.0,220.5,219.5,265,-325,0.274,0.7647,1.0387,0.7362
2014-01-26,2014,SanAntonio,Miami,101,113,1,3.0,3.5,203.0,205.0,150,-170,0.4,0.6296,1.0296,0.6115
2014-01-26,2014,LALakers,NewYork,103,110,1,5.5,5.5,206.5,210.0,185,-225,0.3509,0.6923,1.0432,0.6636
2014-01-26,2014,Orlando,NewOrleans,92,100,1,8.0,6.5,198.0,197.5,235,-275,0.2985,0.7333,1.0318,0.7107
2014-01-26,2014,Phoenix,Cleveland,99,90,0,1.0,2.0,204.5,204.0,110,-130,0.4762,0.5652,1.0414,0.5427
2014-01-26,2014,Brooklyn,Boston,85,79,0,193.0,191.0,4.5,4.5,-185,160,0.6491,0.3846,1.0337,0.3721
2014-01-26,2014,Detroit,Dallas,106,116,1,7.0,6.5,208.5,214.0,235,-275,0.2985,0.7333,1.0318,0.7107
2014-01-26,2014,Denver,Sacramento,125,117,0,216.5,216.0,3.0,4.0,-185,160,0.6491,0.3846,1.0337,0.3721
2014-01-26,2014,Portland,GoldenState,88,103,1,3.5,6.0,216.5,216.5,210,-250,0.3226,0.7143,1.0369,0.6889
2014-01-27,2014,Phoenix,Philadelphia,124,113,0,213.5,214.5,5.0,5.0,-210,170,0.6774,0.3704,1.0478,0.3535
2014-01-27,2014,Toronto,Brooklyn,104,103,0,5.0,4.0,189.0,190.5,160,-185,0.3846,0.6491,1.0337,0.6279
2014-01-27,2014,Atlanta,OklahomaCity,109,111,1,10.0,10.0,205.5,204.0,445,-600,0.1835,0.8571,1.0406,0.8237
2014-01-27,2014,LAClippers,Milwaukee,114,86,0,199.0,203.0,9.0,10.0,-600,445,0.8571,0.1835,1.0406,0.1763
2014-01-27,2014,Minnesota,Chicago,95,86,0,195.0,197.0,1.5,4.5,-200,165,0.6667,0.3774,1.0441,0.3615
2014-01-27,2014,Sacramento,Utah,99,106,1,6.0,7.5,204.0,205.0,270,-330,0.2703,0.7674,1.0377,0.7395
2014-01-28,2014,NewOrleans,Cleveland,100,89,0,3.0,2.5,198.0,194.0,125,-145,0.4444,0.5918,1.0362,0.5711
2014-01-28,2014,Boston,NewYork,88,114,1,5.5,6.0,193.5,193.0,215,-260,0.3175,0.7222,1.0397,0.6946
2014-01-28,2014,Orlando,Detroit,87,103,1,7.5,7.0,204.0,205.0,250,-300,0.2857,0.75,1.0357,0.7241
2014-01-28,2014,SanAntonio,Houston,90,97,1,1.5,209.5,211.0,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2014-01-28,2014,Memphis,Portland,98,81,0,6.0,5.0,197.5,197.5,182,-215,0.3546,0.6825,1.0371,0.6581
2014-01-28,2014,Washington,GoldenState,88,85,0,8.0,8.0,206.0,205.0,310,-380,0.2439,0.7917,1.0356,0.7645
2014-01-28,2014,Indiana,LALakers,104,92,0,204.0,205.0,9.5,10.0,-600,450,0.8571,0.1818,1.0389,0.175
2014-01-29,2014,Orlando,Toronto,83,98,1,9.5,9.5,194.0,194.0,390,-500,0.2041,0.8333,1.0374,0.8033
2014-01-29,2014,OklahomaCity,Miami,112,95,0,4.0,4.0,204.0,203.0,155,-180,0.3922,0.6429,1.0351,0.6211
2014-01-29,2014,Philadelphia,Boston,95,94,0,4.5,4.0,202.0,203.5,155,-180,0.3922,0.6429,1.0351,0.6211
2014-01-29,2014,NewOrleans,Minnesota,77,88,1,8.0,10.5,206.0,203.0,465,-625,0.177,0.8621,1.0391,0.8297
2014-01-29,2014,Phoenix,Milwaukee,126,117,0,200.0,201.5,8.5,8.5,-405,325,0.802,0.2353,1.0373,0.2268
2014-01-29,2014,Houston,Dallas,117,115,0,2.0,5.0,213.0,210.0,175,-205,0.3636,0.6721,1.0357,0.6489
2014-01-29,2014,Charlotte,Denver,101,98,0,8.5,7.5,204.0,205.5,290,-350,0.2564,0.7778,1.0342,0.7521
2014-01-29,2014,Chicago,SanAntonio,96,86,0,7.5,7.5,191.0,187.5,305,-375,0.2469,0.7895,1.0364,0.7618
2014-01-29,2014,Memphis,Sacramento,99,89,0,194.0,194.5,4.5,5.5,-230,192,0.697,0.3425,1.0395,0.3295
2014-01-29,2014,Washington,LAClippers,103,110,1,9.0,9.0,207.0,206.5,355,-450,0.2198,0.8182,1.038,0.7882
2014-01-30,2014,Phoenix,Indiana,102,94,0,10.0,11.5,199.0,200.5,595,-850,0.1439,0.8947,1.0386,0.8614
2014-01-30,2014,Cleveland,NewYork,86,117,1,5.5,6.5,196.5,197.5,227,-275,0.3058,0.7333,1.0391,0.7057
2014-01-30,2014,LAClippers,GoldenState,92,111,1,5.0,6.0,212.0,213.0,200,-240,0.3333,0.7059,1.0392,0.6793
2014-01-31,2014,Milwaukee,Orlando,102,113,1,4.5,6.0,192.5,195.5,225,-270,0.3077,0.7297,1.0374,0.7034
2014-01-31,2014,Atlanta,Philadelphia,125,99,0,211.0,212.5,4.0,5.5,-215,182,0.6825,0.3546,1.0371,0.3419
2014-01-31,2014,Memphis,Minnesota,94,90,0,1.0,189.0,193.5,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2014-01-31,2014,OklahomaCity,Brooklyn,120,95,0,199.0,198.5,3.0,4.5,-190,162,0.6552,0.3817,1.0369,0.3681
2014-01-31,2014,Sacramento,Dallas,103,107,1,7.0,9.0,214.0,214.5,390,-500,0.2041,0.8333,1.0374,0.8033
2014-01-31,2014,Toronto,Denver,100,90,0,2.5,,204.0,203.5,-105,-115,0.5122,0.5349,1.0471,0.5108
2014-01-31,2014,GoldenState,Utah,95,90,0,202.0,201.0,5.0,6.0,-260,215,0.7222,0.3175,1.0397,0.3054
2014-01-31,2014,Charlotte,LALakers,110,100,0,1.5,3.0,203.5,206.0,135,-160,0.4255,0.6154,1.0409,0.5912
2014-02-01,2014,Brooklyn,Indiana,96,97,1,10.0,11.5,188.5,191.0,565,-800,0.1504,0.8889,1.0393,0.8553
2014-02-01,2014,OklahomaCity,Washington,81,96,1,201.0,201.0,4.0,5.0,-200,170,0.6667,0.3704,1.0371,0.3571
2014-02-01,2014,Philadelphia,Detroit,96,113,1,8.5,10.0,214.0,215.0,405,-525,0.198,0.84,1.038,0.8092
2014-02-01,2014,Minnesota,Atlanta,113,120,1,208.5,3.0,1.0,208.0,130,-150,0.4348,0.6,1.0348,0.5798
2014-02-01,2014,Cleveland,Houston,92,106,1,11.5,11.5,207.0,206.5,565,-800,0.1504,0.8889,1.0393,0.8553
2014-02-01,2014,Chicago,NewOrleans,79,88,1,183.5,182.0,1.0,1.0,-115,-105,0.5349,0.5122,1.0471,0.4892
2014-02-01,2014,Milwaukee,Memphis,90,99,1,12.5,12.5,183.0,180.0,670,-1000,0.1299,0.9091,1.039,0.875
2014-02-01,2014,Miami,NewYork,106,91,0,201.0,201.5,5.0,5.0,-210,180,0.6774,0.3571,1.0345,0.3452
2014-02-01,2014,Sacramento,SanAntonio,93,95,1,10.0,10.0,207.5,205.0,425,-550,0.1905,0.8462,1.0367,0.8162
2014-02-01,2014,Charlotte,Phoenix,95,105,1,8.5,9.0,204.5,205.0,355,-450,0.2198,0.8182,1.038,0.7882
2014-02-01,2014,Toronto,Portland,103,106,1,7.5,7.0,205.0,205.5,255,-310,0.2817,0.7561,1.0378,0.7286
2014-02-01,2014,Utah,LAClippers,87,102,1,11.5,12.5,205.5,208.5,810,-1300,0.1099,0.9286,1.0385,0.8942
2014-02-02,2014,Orlando,Boston,89,96,1,5.0,6.5,191.5,191.0,235,-285,0.2985,0.7403,1.0388,0.7126
2014-02-03,2014,Orlando,Indiana,79,98,1,15.5,15.0,191.0,188.5,1515,-3115,0.0619,0.9689,1.0308,0.9399
2014-02-03,2014,Portland,Washington,90,100,1,207.0,208.0,2.0,1.0,-115,-105,0.5349,0.5122,1.0471,0.4892
2014-02-03,2014,Detroit,Miami,96,102,1,10.0,9.5,208.0,206.0,410,-560,0.1961,0.8485,1.0446,0.8123
2014-02-03,2014,Philadelphia,Brooklyn,102,108,1,10.0,9.0,206.0,210.0,385,-490,0.2062,0.8305,1.0367,0.8011
2014-02-03,2014,NewYork,Milwaukee,98,101,1,193.0,195.0,6.5,8.5,-395,315,0.798,0.241,1.039,0.232
2014-02-03,2014,Memphis,OklahomaCity,77,86,1,7.0,8.0,191.5,186.0,320,-410,0.2381,0.8039,1.042,0.7715
2014-02-03,2014,SanAntonio,NewOrleans,102,95,0,195.5,193.0,5.0,3.0,-165,145,0.6226,0.4082,1.0308,0.396
2014-02-03,2014,Cleveland,Dallas,107,124,1,9.0,8.0,206.0,205.5,315,-405,0.241,0.802,1.043,0.7689
2014-02-03,2014,Toronto,Utah,94,79,0,193.0,191.5,3.5,5.0,-200,170,0.6667,0.3704,1.0371,0.3571
2014-02-03,2014,LAClippers,Denver,115,116,1,216.0,215.0,3.0,1.0,-125,105,0.5556,0.4878,1.0434,0.4675
2014-02-03,2014,Chicago,Sacramento,70,99,1,190.5,1.5,1.0,193.5,100,-120,0.5,0.5455,1.0455,0.5218
2014-02-04,2014,Indiana,Atlanta,89,85,0,197.5,200.5,3.5,3.5,-155,135,0.6078,0.4255,1.0333,0.4118
2014-02-04,2014,LALakers,Minnesota,99,109,1,12.0,10.5,216.5,217.0,505,-805,0.1653,0.8895,1.0548,0.8433
2014-02-04,2014,Chicago,Phoenix,101,92,0,6.0,7.5,193.5,192.5,290,-350,0.2564,0.7778,1.0342,0.7521
2014-02-04,2014,Charlotte,GoldenState,91,75,0,9.5,11.0,202.0,199.5,515,-815,0.1626,0.8907,1.0533,0.8456
2014-02-05,2014,Boston,Philadelphia,114,108,0,203.0,205.5,2.0,3.5,-155,135,0.6078,0.4255,1.0333,0.4118
2014-02-05,2014,LALakers,Cleveland,119,108,0,5.5,7.0,210.0,207.5,250,-310,0.2857,0.7561,1.0418,0.7258
