date,season,home_team,away_team,home_pts,away_pts,home_win,home_win_prob,home_elo,away_elo
4/2/2010,2010,GSW,NYK,128,117,1,0.61433673,1383.3452,1402.4659
4/2/2010,2010,IND,MIA,96,105,0,0.48370734,1474.7065,1586.0319
4/2/2010,2010,LAL,UTA,106,92,1,0.65421325,1666.7513,1655.9869
4/2/2010,2010,MEM,NOH,107,96,1,0.69808716,1491.3073,1445.696
4/2/2010,2010,SAS,ORL,112,100,1,0.5469479,1632.0883,1699.3691
4/2/2010,2010,WAS,CHI,87,95,0,0.46013686,1323.2305,1450.9891
4/3/2010,2010,ATL,DET,91,85,1,0.91016603,1607.8127,1305.5408
4/3/2010,2010,CHI,CHA,96,88,1,0.49428332,1459.1631,1563.1356
4/3/2010,2010,DAL,OKC,116,121,0,0.56871378,1560.9705,1612.9192
4/3/2010,2010,DEN,LAC,98,90,1,0.90768778,1616.7863,1319.7153
4/3/2010,2010,MIL,PHO,107,98,1,0.51544344,1540.7362,1630.0016
4/3/2010,2010,MIN,MIA,84,97,0,0.21876664,1274.2441,1595.364
4/3/2010,2010,NJN,NOH,115,87,1,0.41695267,1281.494,1439.7408
4/3/2010,2010,PHI,TOR,123,128,0,0.58962792,1401.7365,1438.7764
4/3/2010,2010,SAC,POR,87,98,0,0.26076064,1319.6335,1600.6508
4/4/2010,2010,BOS,CLE,117,113,1,0.35903606,1555.0391,1755.7173
4/4/2010,2010,IND,HOU,133,102,1,0.60013378,1465.3744,1494.8411
4/4/2010,2010,LAC,NYK,107,113,0,0.5344187,1318.4432,1394.4888
4/4/2010,2010,LAL,SAS,81,100,0,0.68202037,1674.9221,1642.3629
4/4/2010,2010,OKC,MIN,116,108,1,0.93082023,1621.2437,1269.689
4/4/2010,2010,ORL,MEM,107,92,1,0.84289396,1689.0945,1497.2625
4/4/2010,2010,TOR,GSW,112,113,0,0.71076846,1447.5154,1391.3224
4/4/2010,2010,WAS,NJN,109,99,1,0.65076739,1315.0565,1306.9321
4/6/2010,2010,CHA,ATL,109,100,1,0.5644846,1553.9232,1608.8638
4/6/2010,2010,CHI,MIL,74,79,0,0.52629197,1468.3755,1550.0891
4/6/2010,2010,CLE,TOR,113,101,1,0.9118824,1746.8997,1440.9492
4/6/2010,2010,MEM,HOU,103,113,0,0.66092682,1493.8328,1477.8888
4/6/2010,2010,NYK,BOS,104,101,1,0.41318676,1402.9153,1563.8567
4/6/2010,2010,PHI,DET,103,124,0,0.74746495,1392.9974,1304.4897
4/6/2010,2010,SAC,SAS,86,95,0,0.19002324,1314.6173,1666.4836
4/6/2010,2010,UTA,OKC,140,139,1,0.67333275,1647.8162,1622.1665
4/6/2010,2010,WAS,GSW,112,94,1,0.53425366,1321.7278,1397.8885
4/7/2010,2010,DAL,MEM,110,84,1,0.73130232,1552.646,1478.7128
4/7/2010,2010,DET,ATL,90,88,1,0.27735472,1334.3245,1600.6803
4/7/2010,2010,HOU,UTA,113,96,1,0.41840866,1493.0088,1650.2157
4/7/2010,2010,IND,NYK,113,105,1,0.72969371,1482.3267,1409.8129
4/7/2010,2010,LAC,POR,85,93,0,0.24485317,1310.0167,1605.667
4/7/2010,2010,MIA,PHI,99,95,1,0.87419015,1599.9192,1363.1627
4/7/2010,2010,MIL,NJN,108,89,1,0.88665777,1557.6066,1300.2609
4/7/2010,2010,MIN,GSW,107,116,0,0.47813824,1268.7661,1383.9669
4/7/2010,2010,NOH,CHA,103,104,0,0.43163544,1414.3027,1562.1067
4/7/2010,2010,OKC,DEN,94,98,0,0.64232779,1619.767,1618.0583
4/7/2010,2010,ORL,WAS,121,94,1,0.93276644,1692.5242,1335.6494
4/7/2010,2010,PHO,SAS,112,101,1,0.57299346,1620.6487,1669.5626
4/7/2010,2010,TOR,BOS,104,115,0,0.47475371,1439.4012,1556.9591
4/8/2010,2010,CHI,CLE,109,108,1,0.25353393,1460.858,1748.4476
4/8/2010,2010,DEN,LAL,98,96,1,0.60779995,1626.9026,1650.8014
4/8/2010,2010,SAC,LAC,116,94,1,0.64715022,1311.5383,1306.1722
4/9/2010,2010,ATL,TOR,107,101,1,0.82009983,1592.6248,1429.0907
4/9/2010,2010,BOS,WAS,96,106,0,0.87218797,1567.2697,1333.6543
4/9/2010,2010,CLE,IND,113,116,0,0.88512295,1741.3479,1486.6398
4/9/2010,2010,HOU,CHA,97,90,1,0.56496119,1510.8636,1565.4674
4/9/2010,2010,MIA,DET,99,106,0,0.88749224,1601.1729,1342.38
4/9/2010,2010,MIN,LAL,88,97,0,0.16031332,1259.5697,1647.2288
4/9/2010,2010,NJN,CHI,127,116,1,0.39993489,1297.4741,1467.9578
4/9/2010,2010,NOH,UTA,103,114,0,0.33204663,1410.942,1632.3608
4/9/2010,2010,OKC,PHO,96,91,1,0.61482775,1610.9227,1629.6833
4/9/2010,2010,ORL,NYK,118,103,1,0.90373021,1694.5193,1405.4998
4/9/2010,2010,PHI,MIL,90,95,0,0.3619476,1361.9091,1560.3933
4/9/2010,2010,POR,DAL,77,83,0,0.7004506,1609.5115,1561.9479
4/9/2010,2010,SAS,MEM,99,107,0,0.84234816,1660.528,1469.4109
4/10/2010,2010,CHA,DET,99,95,1,0.84535396,1558.4042,1363.3242
4/10/2010,2010,DEN,SAS,85,104,0,0.62654686,1630.4752,1640.5883
4/10/2010,2010,IND,NJN,115,102,1,0.84070659,1500.4575,1311.4789
4/10/2010,2010,LAC,GSW,107,104,1,0.50232065,1294.7759,1393.1633
4/10/2010,2010,MEM,PHI,101,120,0,0.79190427,1489.3506,1357.1868
4/10/2010,2010,MIL,BOS,90,105,0,0.66938126,1565.1156,1542.5771
4/10/2010,2010,SAC,DAL,108,126,0,0.29506084,1322.9347,1574.2307
4/10/2010,2010,WAS,ATL,95,105,0,0.31298658,1358.3468,1594.9226
4/11/2010,2010,CLE,ORL,92,98,0,0.6801132,1727.5302,1696.4962
4/11/2010,2010,GSW,OKC,120,117,1,0.32318535,1387.6058,1616.0131
4/11/2010,2010,LAL,POR,88,91,0,0.7064231,1649.7659,1597.2286
4/11/2010,2010,NOH,MIN,114,86,1,0.80584776,1404.2769,1257.0326
4/11/2010,2010,NYK,MIA,98,111,0,0.39137071,1403.5228,1580.2286
4/11/2010,2010,PHO,HOU,116,106,1,0.76668131,1624.593,1517.9269
4/11/2010,2010,TOR,CHI,88,104,0,0.60331571,1426.7928,1453.953
4/12/2010,2010,DEN,MEM,123,101,1,0.80878866,1609.1315,1458.6029
4/12/2010,2010,DET,TOR,97,111,0,0.57563359,1361.7417,1408.7797
4/12/2010,2010,IND,ORL,98,118,0,0.35383356,1503.6281,1708.2462
4/12/2010,2010,LAC,DAL,94,117,0,0.25976589,1300.3334,1582.2482
4/12/2010,2010,MIL,ATL,96,104,0,0.56348515,1545.1322,1600.7788
4/12/2010,2010,NJN,CHA,95,105,0,0.29460329,1308.3083,1559.9867
4/12/2010,2010,NYK,WAS,114,103,1,0.69368297,1394.4866,1352.4906
4/12/2010,2010,PHI,MIA,105,107,0,0.35817248,1387.9344,1589.2649
4/12/2010,2010,POR,OKC,103,95,1,0.63826758,1606.2252,1607.5791
4/12/2010,2010,SAC,HOU,107,117,0,0.36145604,1314.9172,1513.7714
4/12/2010,2010,SAS,MIN,133,111,1,0.95003837,1661.932,1250.2902
4/13/2010,2010,CHI,BOS,101,93,1,0.51353252,1471.9662,1562.5605
4/13/2010,2010,GSW,UTA,94,103,0,0.30510712,1396.0398,1639.026
4/13/2010,2010,LAL,SAC,106,100,1,0.92353827,1640.7693,1307.965
4/13/2010,2010,PHO,DEN,123,101,1,0.65846479,1628.7485,1614.7097
4/14/2010,2010,ATL,CLE,99,83,1,0.49367857,1611.3873,1715.7802
4/14/2010,2010,BOS,MIL,95,106,0,0.66520327,1553.793,1534.5237
4/14/2010,2010,CHA,CHI,89,98,0,0.74331152,1565.4396,1480.7338
4/14/2010,2010,DAL,SAS,96,89,1,0.53916311,1590.4426,1663.1735
4/14/2010,2010,HOU,NOH,115,123,0,0.76979524,1520.7236,1411.0193
4/14/2010,2010,LAC,LAL,107,91,1,0.19212082,1292.1389,1641.6477
4/14/2010,2010,MIA,NJN,94,86,1,0.90402615,1592.4667,1302.8555
4/14/2010,2010,MIN,DET,98,103,0,0.5039854,1249.0487,1346.2793
4/14/2010,2010,OKC,MEM,114,105,1,0.80694604,1601.491,1453.0247
4/14/2010,2010,ORL,PHI,125,111,1,0.92410773,1718.9427,1384.7327
4/14/2010,2010,POR,GSW,116,122,0,0.86427957,1612.3134,1390.7097
4/14/2010,2010,TOR,NYK,131,113,1,0.67085654,1424.2421,1400.5443
4/14/2010,2010,UTA,PHO,86,100,0,0.64620423,1644.3561,1639.7092
4/14/2010,2010,WAS,IND,98,97,1,0.43347973,1346.4329,1492.9315
10/26/2010,2011,BOS,MIA,88,80,1,0.73558152,1625.0994,1547.3638
10/26/2010,2011,LAL,HOU,112,110,1,0.80236751,1647.6016,1504.1956
10/26/2010,2011,POR,PHO,106,92,1,0.51408756,1552.8141,1643.0225
10/27/2010,2011,CLE,BOS,95,87,1,0.61542279,1610.9791,1629.3031
10/27/2010,2011,DAL,CHA,101,86,1,0.70091802,1572.3136,1524.3628
10/27/2010,2011,DEN,UTA,110,88,1,0.6374917,1573.8165,1575.7539
10/27/2010,2011,GSW,HOU,132,128,1,0.54332769,1432.7798,1502.5969
10/27/2010,2011,LAC,POR,88,98,0,0.36182445,1366.6393,1565.2162
10/27/2010,2011,MEM,ATL,104,119,0,0.49919629,1463.6671,1564.2256
10/27/2010,2011,MIN,SAC,116,117,0,0.57306892,1307.7046,1356.5649
10/27/2010,2011,NJN,DET,101,98,1,0.58703983,1352.3951,1391.2914
10/27/2010,2011,NOH,MIL,95,91,1,0.51343715,1447.1117,1537.7723
10/27/2010,2011,OKC,CHI,106,95,1,0.73946196,1572.2351,1491.0172
10/27/2010,2011,PHI,MIA,87,97,0,0.45772335,1413.7129,1543.16
10/27/2010,2011,SAS,IND,122,109,1,0.76173973,1594.2832,1492.3812
10/27/2010,2011,TOR,NYK,93,98,0,0.68064404,1451.2739,1419.8159
10/28/2010,2011,ORL,WAS,112,83,1,0.90659201,1684.4532,1389.6421
10/28/2010,2011,UTA,PHO,94,110,0,0.5478645,1563.9822,1630.6204
10/29/2010,2011,BOS,NYK,105,101,1,0.84319431,1622.748,1430.5217
10/29/2010,2011,CHA,IND,101,104,0,0.67857498,1517.1617,1487.3545
10/29/2010,2011,DAL,MEM,90,91,0,0.78915858,1579.5146,1450.2313
10/29/2010,2011,DET,OKC,104,105,0,0.37282002,1386.8892,1577.2463
10/29/2010,2011,GSW,LAC,109,91,1,0.73670602,1438.4199,1359.6786
10/29/2010,2011,MIA,ORL,96,70,1,0.44974273,1552.4414,1687.4821
10/29/2010,2011,MIN,MIL,96,85,1,0.32270461,1302.8744,1531.6636
10/29/2010,2011,NJN,SAC,106,100,1,0.63394517,1356.7974,1361.3951
10/29/2010,2011,NOH,DEN,101,95,1,0.45355329,1453.2205,1585.5883
10/29/2010,2011,PHI,ATL,101,104,0,0.3961471,1404.4315,1577.6614
10/29/2010,2011,PHO,LAL,106,114,0,0.63640589,1646.4471,1649.2002
10/29/2010,2011,TOR,CLE,101,81,1,0.39101392,1440.5681,1617.5342
10/30/2010,2011,ATL,WAS,99,95,1,0.8454687,1581.8457,1386.6133
10/30/2010,2011,CHI,DET,101,91,1,0.76176637,1486.006,1384.0785
10/30/2010,2011,CLE,SAC,104,107,0,0.87631607,1596.2744,1356.1354
10/30/2010,2011,HOU,DEN,94,107,0,0.52881396,1496.9568,1576.9126
10/30/2010,2011,IND,PHI,99,86,1,0.7550655,1495.821,1400.2472
10/30/2010,2011,MEM,MIN,109,89,1,0.7978881,1458.0437,1319.5037
10/30/2010,2011,MIL,CHA,98,88,1,0.64842814,1515.0343,1508.6952
10/30/2010,2011,NYK,POR,95,100,0,0.43805978,1428.9142,1572.1769
10/30/2010,2011,SAS,NOH,90,99,0,0.79684061,1599.3099,1461.8961
10/31/2010,2011,LAC,DAL,83,99,0,0.33509004,1352.6617,1571.7023
10/31/2010,2011,LAL,GSW,107,83,1,0.86065465,1661.7313,1445.4368
10/31/2010,2011,NJN,MIA,78,101,0,0.3432579,1362.0571,1574.7668
10/31/2010,2011,OKC,UTA,99,120,0,0.68119884,1580.057,1548.1554
11/1/2010,2011,CHI,POR,110,98,1,0.51744449,1490.2628,1578.1362
11/1/2010,2011,LAC,SAS,88,97,0,0.31357464,1344.0592,1580.1602
11/1/2010,2011,SAC,TOR,111,108,1,0.51117831,1369.5967,1461.8279
11/2/2010,2011,CLE,ATL,88,100,0,0.63925064,1582.8131,1583.4269
11/2/2010,2011,DET,BOS,86,109,0,0.30322146,1379.8217,1624.3556
11/2/2010,2011,LAL,MEM,124,105,1,0.85068733,1665.8732,1463.6039
11/2/2010,2011,MIA,MIN,129,97,1,0.89497191,1586.145,1313.9435
11/2/2010,2011,MIL,POR,76,90,0,0.57813913,1521.7592,1567.0139
11/2/2010,2011,WAS,PHI,116,115,1,0.62666553,1385.0321,1395.057
11/3/2010,2011,ATL,DET,94,85,1,0.86958188,1599.5889,1369.9999
11/3/2010,2011,BOS,MIL,105,102,1,0.78789896,1634.1774,1506.2063
11/3/2010,2011,DEN,DAL,101,102,0,0.6529274,1590.0826,1580.3048
11/3/2010,2011,GSW,MEM,115,109,1,0.61517262,1441.2949,1459.8025
11/3/2010,2011,HOU,NOH,99,107,0,0.64369178,1483.7867,1481.0459
11/3/2010,2011,LAC,OKC,107,92,1,0.33940127,1338.5541,1554.2438
11/3/2010,2011,NJN,CHA,83,85,0,0.42671737,1350.679,1501.9703
11/3/2010,2011,ORL,MIN,128,86,1,0.93205839,1665.1566,1310.2338
11/3/2010,2011,PHI,IND,101,75,1,0.48738232,1392.2417,1501.0112
11/3/2010,2011,PHO,SAS,110,112,0,0.70127982,1633.916,1585.6653
11/3/2010,2011,SAC,LAL,100,112,0,0.24592367,1375.0286,1669.6746
11/3/2010,2011,UTA,TOR,125,108,1,0.77772349,1573.9686,1456.396
11/4/2010,2011,CHI,NYK,112,120,0,0.73635858,1501.3851,1422.9548
11/4/2010,2011,POR,OKC,106,107,0,0.70088696,1582.5668,1534.6417
11/5/2010,2011,BOS,CHI,110,105,1,0.8086704,1636.1831,1485.7874
11/5/2010,2011,DEN,LAC,111,104,1,0.86731386,1584.2964,1358.1561
11/5/2010,2011,DET,CHA,97,90,1,0.44561481,1367.9907,1505.9315
11/5/2010,2011,GSW,UTA,85,78,1,0.4531754,1446.8822,1579.5149
11/5/2010,2011,IND,MIL,90,94,0,0.60828191,1480.6531,1504.2006
11/5/2010,2011,LAL,TOR,108,103,1,0.86574042,1674.6267,1450.8497
11/5/2010,2011,MIN,ATL,103,113,0,0.2464471,1307.442,1601.598
11/5/2010,2011,NOH,MIA,96,93,1,0.50565046,1493.7813,1589.8547
11/5/2010,2011,NYK,WAS,112,91,1,0.70423126,1438.5526,1387.8474
11/5/2010,2011,ORL,NJN,105,90,1,0.91869885,1667.9484,1346.7178
11/5/2010,2011,PHI,CLE,116,123,0,0.4228355,1412.5999,1566.6511
11/5/2010,2011,PHO,MEM,123,118,1,0.82718784,1626.2272,1454.2152
11/6/2010,2011,CHA,ORL,88,91,0,0.39608628,1496.3118,1669.5858
11/6/2010,2011,DAL,DEN,92,103,0,0.64009708,1586.0911,1586.0669
11/6/2010,2011,MIA,NJN,101,89,1,0.87576926,1584.3446,1345.0803
11/6/2010,2011,MIL,NOH,81,87,0,0.65725404,1512.3958,1499.2914
11/6/2010,2011,POR,TOR,97,84,1,0.786762,1576.1404,1449.3489
11/6/2010,2011,SAC,MEM,91,100,0,0.52567822,1370.0764,1452.2177
11/6/2010,2011,SAS,HOU,124,121,1,0.78239489,1593.3541,1471.0514
11/6/2010,2011,UTA,LAC,109,107,1,0.85884124,1570.0676,1356.3856
11/6/2010,2011,WAS,CLE,102,107,0,0.3671675,1378.9009,1573.4707
11/7/2010,2011,ATL,PHO,114,118,0,0.61012948,1606.0254,1628.2247
11/7/2010,2011,DET,GSW,102,97,1,0.53058761,1377.6105,1456.3295
11/7/2010,2011,HOU,MIN,120,94,1,0.82216024,1468.9857,1303.0146
11/7/2010,2011,LAL,POR,121,96,1,0.75505519,1676.1276,1580.5634
11/7/2010,2011,NYK,PHI,96,106,0,0.69334394,1447.4991,1405.7803
11/7/2010,2011,OKC,BOS,83,92,0,0.50380135,1541.0681,1638.4266
11/8/2010,2011,CHA,SAS,91,95,0,0.49526328,1492.1283,1595.4198
11/8/2010,2011,CHI,DEN,94,92,1,0.47434035,1483.5438,1601.3896
11/8/2010,2011,DAL,BOS,89,87,1,0.53235364,1570.7683,1648.2552
11/8/2010,2011,MEM,PHO,109,99,1,0.39528713,1462.5997,1636.4543
11/8/2010,2011,ORL,ATL,93,89,1,0.73360389,1673.7693,1597.7958
11/8/2010,2011,TOR,GSW,102,109,0,0.63353151,1444.9259,1449.8333
11/9/2010,2011,IND,DEN,144,113,1,0.46583357,1472.4579,1596.2362
11/9/2010,2011,LAL,MIN,99,94,1,0.94286442,1684.249,1297.2319
11/9/2010,2011,MIA,UTA,114,116,0,0.66030276,1586.6185,1571.1581
11/9/2010,2011,MIL,NYK,107,80,1,0.7267741,1501.2197,1431.2687
11/9/2010,2011,NJN,CLE,91,93,0,0.31435865,1342.8064,1578.275
11/9/2010,2011,NOH,LAC,101,82,1,0.81288856,1510.4674,1355.2952
11/9/2010,2011,POR,DET,100,78,1,0.8402099,1572.4419,1384.1067
11/10/2010,2011,ATL,MIL,91,108,0,0.74239945,1594.842,1510.9657
11/10/2010,2011,CLE,NJN,87,95,0,0.8768214,1581.0159,1340.0656
11/10/2010,2011,MEM,DAL,91,106,0,0.50105226,1475.9387,1575.2075
11/10/2010,2011,NYK,GSW,117,122,0,0.5857113,1421.5227,1461.3705
11/10/2010,2011,OKC,PHI,109,103,1,0.7693097,1531.2395,1422.0107
11/10/2010,2011,ORL,UTA,94,104,0,0.75820374,1676.723,1578.1885
11/10/2010,2011,SAC,MIN,89,98,0,0.71880472,1359.6943,1296.6532
11/10/2010,2011,SAS,LAC,107,95,1,0.88310438,1601.6678,1350.3823
11/10/2010,2011,TOR,CHA,96,101,0,0.56794715,1433.3887,1485.8802
11/10/2010,2011,WAS,HOU,98,91,1,0.49903309,1374.0966,1474.7684
11/11/2010,2011,CHI,GSW,120,90,1,0.66442978,1488.6973,1470.031
11/11/2010,2011,DEN,LAL,118,112,1,0.48133022,1571.8486,1684.8278
11/11/2010,2011,MIA,BOS,107,112,0,0.55129904,1579.5881,1643.816
11/12/2010,2011,ATL,UTA,86,90,0,0.60277319,1569.3425,1596.8964
11/12/2010,2011,DAL,PHI,99,90,1,0.82532072,1588.7072,1418.9546
11/12/2010,2011,IND,HOU,99,102,0,0.67945743,1496.8455,1466.3348
11/12/2010,2011,LAC,DET,107,113,0,0.59759712,1348.2587,1379.5597
11/12/2010,2011,MIN,NYK,112,103,1,0.49983224,1312.7456,1412.8622
11/12/2010,2011,OKC,POR,110,108,1,0.5817312,1534.2957,1576.9889
11/12/2010,2011,ORL,TOR,106,110,0,0.87175143,1658.0151,1425.0791
11/12/2010,2011,PHO,SAC,103,89,1,0.89886302,1623.1154,1343.6019
11/12/2010,2011,WAS,CHA,85,93,0,0.48322669,1382.5302,1494.1898
11/13/2010,2011,CHA,UTA,95,96,0,0.49696881,1502.8834,1604.9897
11/13/2010,2011,CHI,WAS,103,96,1,0.78817958,1502.0995,1373.8365
11/13/2010,2011,CLE,IND,85,99,0,0.72769755,1559.1223,1488.3625
11/13/2010,2011,MEM,BOS,110,116,0,0.37415648,1462.4391,1651.8041
11/13/2010,2011,MIA,TOR,109,100,1,0.79126561,1571.6001,1440.1088
11/13/2010,2011,MIL,GSW,79,72,1,0.73792696,1536.4652,1456.6288
11/13/2010,2011,NJN,ORL,90,91,0,0.26075047,1361.9591,1642.9855
11/13/2010,2011,NOH,POR,107,87,1,0.5605135,1515.3802,1573.124
11/13/2010,2011,SAS,PHI,116,93,1,0.8396672,1603.7915,1416.1576
11/14/2010,2011,ATL,MIN,111,105,1,0.87545657,1561.2491,1322.4836
11/14/2010,2011,LAL,PHO,116,121,0,0.70531625,1676.7222,1625.1111
11/14/2010,2011,NYK,HOU,96,104,0,0.54064631,1403.1241,1474.8177
11/14/2010,2011,OKC,SAS,104,117,0,0.54257923,1538.1605,1608.5016
11/14/2010,2011,SAC,DET,94,100,0,0.57465589,1341.6062,1389.3392
11/15/2010,2011,CHA,MIN,113,110,1,0.83198303,1498.8728,1320.9683
11/15/2010,2011,DAL,NOH,98,95,1,0.71782136,1591.5042,1529.3073
11/15/2010,2011,GSW,DET,101,97,1,0.70835614,1452.7739,1398.6144
11/15/2010,2011,LAC,NJN,96,110,0,0.61089677,1338.4791,1360.1179
11/15/2010,2011,ORL,MEM,89,72,1,0.83978653,1644.8267,1457.0387
11/15/2010,2011,PHO,DEN,100,94,1,0.71107751,1636.4084,1579.9542
11/15/2010,2011,UTA,OKC,108,115,0,0.74304062,1609.0004,1524.5411
11/16/2010,2011,CLE,PHI,101,93,1,0.78599107,1537.4418,1411.4475
11/16/2010,2011,DEN,NYK,120,118,1,0.8359673,1575.9829,1393.0793
11/16/2010,2011,HOU,CHI,92,95,0,0.61279458,1484.8625,1505.1132
11/16/2010,2011,IND,ATL,92,102,0,0.56762242,1510.0431,1562.7645
11/16/2010,2011,MEM,POR,99,100,0,0.49140444,1453.2236,1559.197
11/16/2010,2011,MIL,LAL,107,118,0,0.46393412,1540.3201,1665.4248
11/16/2010,2011,WAS,TOR,109,94,1,0.54897773,1370.8229,1436.6802
11/17/2010,2011,BOS,WAS,114,83,1,0.89624113,1657.2045,1382.6447
11/17/2010,2011,DET,LAL,90,103,0,0.26176819,1395.3304,1675.4408
11/17/2010,2011,MIA,PHO,123,96,1,0.54969919,1575.0287,1640.3798
11/17/2010,2011,MIN,LAC,113,111,1,0.63703251,1319.4313,1321.7137
11/17/2010,2011,NOH,DAL,99,97,1,0.54623246,1526.5145,1594.2969
11/17/2010,2011,OKC,HOU,116,99,1,0.71719927,1539.2075,1477.5438
11/17/2010,2011,PHI,TOR,86,94,0,0.61763018,1408.1564,1424.8584
11/17/2010,2011,SAC,NYK,106,113,0,0.55808455,1332.3311,1391.7867
11/17/2010,2011,SAS,CHI,103,94,1,0.76977962,1622.121,1512.4319
11/17/2010,2011,UTA,NJN,98,88,1,0.86145085,1594.334,1376.8833
11/18/2010,2011,IND,LAC,107,80,1,0.83313376,1497.799,1318.4604
11/18/2010,2011,ORL,PHO,105,89,1,0.6737963,1648.6417,1622.6259
11/18/2010,2011,POR,DEN,86,83,1,0.62112743,1563.1505,1577.2755
11/19/2010,2011,BOS,OKC,84,89,0,0.77438599,1660.78,1546.5435
11/19/2010,2011,DAL,CHI,83,88,0,0.73969501,1590.022,1508.5939
11/19/2010,2011,GSW,NYK,119,125,0,0.7088396,1456.0579,1401.4916
11/19/2010,2011,MIA,CHA,95,87,1,0.75164163,1592.7826,1500.4098
11/19/2010,2011,MIN,LAL,95,112,0,0.18433365,1322.6846,1681.0477
11/19/2010,2011,NOH,CLE,108,101,1,0.62677521,1530.7894,1540.7329
11/19/2010,2011,PHI,MIL,90,79,1,0.45099235,1396.1404,1530.3041
11/19/2010,2011,SAC,NJN,86,81,1,0.56869239,1322.6262,1374.5901
11/19/2010,2011,TOR,HOU,106,96,1,0.59478045,1436.8744,1470.2079
11/19/2010,2011,UTA,SAS,82,94,0,0.6003201,1596.6272,1625.959
11/19/2010,2011,WAS,MEM,89,86,1,0.54277927,1379.0691,1449.2701
11/20/2010,2011,ATL,DAL,93,98,0,0.63629729,1575.0087,1577.8433
11/20/2010,2011,CHA,PHO,123,105,1,0.47441691,1496.5015,1614.2939
11/20/2010,2011,DEN,NJN,107,103,1,0.85235983,1573.3115,1368.7441
11/20/2010,2011,IND,ORL,86,90,0,0.42340168,1503.3253,1656.9736
11/20/2010,2011,LAC,NYK,115,124,0,0.49846461,1312.9341,1414.001
11/20/2010,2011,MEM,MIA,97,95,1,0.42513716,1444.2769,1596.6909
11/20/2010,2011,MIL,OKC,81,82,0,0.58294892,1517.8737,1559.6971
11/20/2010,2011,POR,UTA,94,103,0,0.62034196,1567.1145,1581.8191
11/20/2010,2011,SAS,CLE,116,92,1,0.76588303,1640.7671,1534.8752
11/21/2010,2011,DET,WAS,115,110,1,0.64753795,1389.7235,1384.0624
11/21/2010,2011,LAL,GSW,117,89,1,0.87745667,1685.5228,1443.5485
11/21/2010,2011,SAC,NOH,71,75,0,0.34916651,1328.4722,1536.6471
11/21/2010,2011,TOR,BOS,102,101,1,0.35627308,1444.8589,1647.6263
11/22/2010,2011,ATL,BOS,76,99,0,0.5335409,1565.2981,1641.9564
11/22/2010,2011,GSW,DEN,89,106,0,0.44942018,1439.546,1574.8131
11/22/2010,2011,HOU,PHO,116,123,0,0.4486191,1462.2234,1598.053
11/22/2010,2011,LAC,NOH,99,95,1,0.31187662,1303.2384,1540.7118
11/22/2010,2011,MIA,IND,77,93,0,0.7519955,1590.8925,1498.1902
11/22/2010,2011,OKC,MIN,117,107,1,0.88018805,1564.6396,1318.2095
11/22/2010,2011,SAS,ORL,106,97,1,0.6214928,1648.2535,1662.1088
11/22/2010,2011,UTA,SAC,94,83,1,0.89397818,1594.7802,1324.4075
11/23/2010,2011,DAL,DET,88,84,1,0.8439765,1587.5538,1394.2977
11/23/2010,2011,IND,CLE,100,89,1,0.63447511,1523.1879,1527.3888
11/23/2010,2011,LAL,CHI,98,91,1,0.82448941,1689.5253,1520.7726
11/23/2010,2011,NJN,ATL,107,101,1,0.38903874,1367.2426,1545.6509
11/23/2010,2011,NYK,CHA,110,107,1,0.51575917,1423.6967,1512.7424
11/23/2010,2011,WAS,PHI,116,114,1,0.60066414,1379.4882,1408.5708
11/24/2010,2011,BOS,NJN,89,83,1,0.90133023,1661.6036,1377.3237
11/24/2010,2011,CHA,NYK,95,99,0,0.73622519,1507.375,1429.0641
11/24/2010,2011,CLE,MIL,83,81,1,0.64926982,1519.912,1512.9312
11/24/2010,2011,HOU,GSW,111,101,1,0.67648304,1454.8855,1426.7416
11/24/2010,2011,MEM,DET,105,84,1,0.71216655,1450.0753,1392.6992
11/24/2010,2011,MIN,SAS,109,113,0,0.2017922,1316.2625,1655.1471
11/24/2010,2011,OKC,DAL,103,111,0,0.60962778,1566.5867,1589.1523
11/24/2010,2011,ORL,MIA,104,95,1,0.7483471,1655.2152,1565.8948
11/24/2010,2011,PHO,CHI,115,123,0,0.74587649,1605.3909,1518.342
11/24/2010,2011,TOR,PHI,106,90,1,0.69808549,1450.5288,1404.9189
11/24/2010,2011,UTA,NOH,105,87,1,0.72182894,1596.5813,1530.9324
11/25/2010,2011,ATL,WAS,116,96,1,0.81047541,1535.5697,1383.14
11/25/2010,2011,LAC,SAC,100,82,1,0.62725306,1313.0178,1322.6063
11/26/2010,2011,BOS,TOR,110,101,1,0.85241145,1662.7708,1458.1321
11/26/2010,2011,CHA,HOU,99,89,1,0.68572688,1496.5133,1460.9757
11/26/2010,2011,DEN,CHI,98,97,1,0.70739013,1587.6176,1534.2695
11/26/2010,2011,DET,MIL,103,89,1,0.46297485,1384.0341,1509.809
11/26/2010,2011,IND,OKC,106,110,0,0.60749501,1530.6647,1554.7856
11/26/2010,2011,MEM,GSW,116,111,1,0.68888354,1458.7405,1420.6514
11/26/2010,2011,MIA,PHI,99,90,1,0.82077014,1561.6401,1397.3157
11/26/2010,2011,ORL,CLE,111,100,1,0.79592758,1659.4698,1523.0342
11/26/2010,2011,PHO,LAC,116,108,1,0.89148915,1589.4634,1323.6062
11/26/2010,2011,POR,NOH,78,97,0,0.67969859,1554.1534,1523.4504
