date,season,home_team,away_team,home_pts,away_pts,home_win,home_win_prob,home_elo,away_elo,elo_diff,log_odds,is_upset_game,home_b2b,away_b2b,b2b_advantage,home_win_float,home_recent_wr,point_diff,month,season_odds,home_ml_prob,away_ml_prob,home_fair_prob,overround,open_spread,close_spread,open_total,close_total,prob_diff,elo_over_market,spread_implied_prob
2012-04-12,2012,GSW,DAL,103,112,0,0.47307393,1426.5789,1545.3071,-118.72820000000002,-0.1078085794786277,1,1,0,-1,0.0,0.3,-9,4,2012,0.2985,0.7333,0.2893,1.0318,195.0,197.0,6.0,6.5,-0.1838,1,0.05
2012-04-12,2012,MIN,LAC,82,95,0,0.41970143,1413.3766,1569.661,-156.2844,-0.3239991711447876,1,1,1,0,0.0,0.5,-13,4,2012,0.2439,0.7917,0.2355,1.0356,196.0,193.5,5.0,8.0,-0.1842,1,0.05
2012-04-12,2012,SAS,MEM,107,97,1,0.68049675,1646.8789,1615.5386,31.340299999999843,0.7560555971403552,0,1,1,0,1.0,0.8,10,4,2012,0.7059,0.3333,0.6793,1.0392,6.0,6.0,198.0,196.5,-0.0012,1,0.0714
2012-04-13,2012,OKC,SAC,115,89,1,0.91906732,1682.7729,1360.6836,322.08929999999987,2.429741662856276,0,0,0,0,1.0,0.6,26,4,2012,0.9412,0.0851,0.9171,1.0263,14.0,13.5,213.5,213.0,-0.002,1,0.05
2012-04-13,2012,POR,DAL,94,97,0,0.52999353,1475.2476,1554.3809,-79.13330000000019,0.1201183362300537,0,0,1,1,0.0,0.6,-3,4,2012,0.3846,0.6429,0.3743,1.0275,191.0,193.0,2.0,4.5,-0.1557,1,0.05
2012-04-13,2012,PHI,NJN,89,95,0,0.82312673,1519.5964,1352.4746,167.1217999999999,1.5376766811570242,0,0,0,0,0.0,0.5,-6,4,2012,0.8889,0.1429,0.8615,1.0318,11.0,11.0,188.5,186.5,0.0384,0,0.05
2012-04-13,2012,TOR,BOS,84,79,1,0.32729399,1392.7179,1617.8728,-225.1549,-0.7204495816443109,1,0,0,0,1.0,0.4,5,4,2012,0.25,0.7826,0.2421,1.0326,178.0,177.0,6.0,8.0,-0.0852,1,0.05
2012-04-13,2012,NYK,WAS,103,65,1,0.85233593,1561.0433,1356.5089,204.5344,1.7530408298129194,0,0,0,0,1.0,0.9,38,4,2012,0.8795,0.1587,0.8471,1.0382,10.5,10.5,197.0,197.5,-0.0052,1,0.05
2012-04-13,2012,ORL,ATL,81,109,0,0.63299364,1527.399,1532.7087,-5.309700000000021,0.5450811943709022,0,0,0,0,0.0,0.6,-28,4,2012,0.4545,0.5833,0.4379,1.0378,1.0,185.0,181.0,2.5,-0.1951,1,0.05
2012-04-13,2012,MIA,CHA,105,82,1,0.961546,1648.2167,1189.0054,459.2113,3.219079658042882,0,1,1,0,1.0,0.8,23,4,2012,0.9836,0.0351,0.9655,1.0187,16.0,16.5,193.5,193.5,0.004,0,0.05
2012-04-13,2012,DET,MIL,97,113,0,0.48694518,1411.886,1520.9595,-109.07349999999995,-0.0522311529976592,1,1,0,-1,0.0,0.8,-16,4,2012,0.3636,0.6774,0.3493,1.041,201.0,203.0,4.5,5.0,-0.1376,1,0.05
2012-04-13,2012,HOU,PHO,105,112,0,0.59989566,1533.6227,1563.2617,-29.639000000000124,0.4050303745019044,0,0,0,0,0.0,0.5,-7,4,2012,0.6364,0.3922,0.6187,1.0286,4.0,4.0,199.0,200.0,0.0188,0,0.2143
2012-04-13,2012,LAL,DEN,103,97,1,0.71808505,1610.8619,1548.4388,62.42310000000021,0.9349825828206368,0,0,0,0,1.0,0.6,6,4,2012,0.6296,0.4,0.6115,1.0296,4.0,3.5,201.0,201.0,-0.1066,1,0.25
2012-04-13,2012,IND,CLE,102,83,1,0.88046724,1563.3123,1316.4218,246.8905,1.9968622366844524,0,0,0,0,1.0,0.7,19,4,2012,0.9,0.1333,0.871,1.0333,12.0,12.0,193.5,193.5,-0.0095,1,0.05
2012-04-14,2012,LAC,GSW,112,104,1,0.81879139,1579.5029,1417.5051,161.99779999999987,1.508180423788678,0,0,0,0,1.0,0.8,8,4,2012,0.9,0.1333,0.871,1.0333,10.0,13.0,196.0,195.0,0.0522,0,0.05
2012-04-14,2012,MEM,UTA,103,98,1,0.73459888,1609.5378,1532.6788,76.85900000000015,1.018082263042846,0,0,1,1,1.0,0.8,5,4,2012,0.8333,0.2,0.8064,1.0333,8.0,9.5,192.0,191.0,0.0718,0,0.05
2012-04-14,2012,MIL,IND,99,105,0,0.59701961,1534.5524,1566.2705,-31.71810000000005,0.3930620572296949,0,1,1,0,0.0,0.5,-6,4,2012,0.6,0.4348,0.5798,1.0348,3.5,3.0,206.5,206.0,-0.0172,1,0.2857
2012-04-14,2012,MIN,OKC,110,115,0,0.26008761,1403.5347,1685.1589,-281.6242,-1.0455132528537614,1,0,1,1,0.0,0.4,-5,4,2012,0.1333,0.9,0.129,1.0333,204.5,201.5,10.5,11.5,-0.1311,1,0.05
2012-04-14,2012,NJN,BOS,82,94,0,0.31037945,1368.6643,1607.3512,-238.68690000000012,-0.7983459390190235,1,1,1,0,0.0,0.5,-12,4,2012,0.2778,0.7619,0.2672,1.0397,184.5,184.0,7.0,7.0,-0.0432,1,0.05
2012-04-14,2012,SAS,PHO,105,91,1,0.73690814,1652.8796,1573.9573,78.92229999999995,1.029959991424831,0,0,1,1,1.0,0.9,14,4,2012,0.8077,0.2326,0.7764,1.0403,8.5,9.0,208.5,208.5,0.0395,0,0.05
2012-04-14,2012,WAS,CLE,89,98,0,0.68737549,1350.3319,1313.4635,36.86839999999984,0.787877882662378,0,1,1,0,0.0,0.3,-9,4,2012,0.697,0.3448,0.669,1.0418,4.0,5.5,196.5,198.5,-0.0184,1,0.1071
2012-04-15,2012,SAC,POR,104,103,1,0.48428524,1358.2976,1469.2209,-110.92329999999993,-0.0628797519101662,1,0,0,0,1.0,0.4,1,4,2012,0.5918,0.4444,0.5711,1.0362,2.5,3.0,207.5,210.0,0.0868,0,0.2857
2012-04-15,2012,NYK,MIA,85,93,0,0.52594346,1567.2203,1649.1768,-81.9565,0.1038671170745602,0,0,0,0,0.0,0.9,-8,4,2012,0.4348,0.6,0.4202,1.0348,190.5,189.0,3.0,3.0,-0.1057,1,0.05
2012-04-15,2012,LAL,DAL,112,108,1,0.70853859,1614.7205,1560.4075,54.312999999999874,0.888296908593229,0,0,0,0,1.0,0.6,4,4,2012,0.5652,0.4762,0.5427,1.0414,2.0,2.0,190.5,188.5,-0.1658,1,0.3571
2012-04-15,2012,CLE,ORL,84,100,0,0.40002275,1328.4905,1498.9105,-170.41999999999985,-0.4053703190066942,1,1,0,-1,0.0,0.2,-16,4,2012,0.303,0.7297,0.2934,1.0327,190.5,190.5,5.5,6.5,-0.1066,1,0.05
2012-04-15,2012,DEN,HOU,101,86,1,0.66825253,1544.5803,1522.9271,21.65319999999997,0.7002920910470803,0,0,0,0,1.0,0.7,15,4,2012,0.6078,0.4255,0.5882,1.0333,4.5,3.5,207.5,208.5,-0.0801,1,0.25
2012-04-15,2012,CHA,BOS,82,94,0,0.13290651,1188.0453,1613.8531,-425.8078,-1.8755008550054812,1,0,1,1,0.0,0.1,-12,4,2012,0.2941,0.7368,0.2853,1.0309,183.5,180.0,8.5,6.5,0.1524,0,0.05
2012-04-15,2012,DET,CHI,94,100,0,0.27000353,1398.2931,1671.0736,-272.78049999999985,-0.9946046668971926,1,0,0,0,0.0,0.7,-6,4,2012,0.1869,0.8519,0.1799,1.0388,184.0,184.5,8.0,9.5,-0.0901,1,0.05
2012-04-15,2012,ATL,TOR,86,102,0,0.81531519,1561.1973,1403.2395,157.95780000000013,1.4849241269088629,0,0,0,0,0.0,0.8,-16,4,2012,0.8571,0.1818,0.825,1.0389,8.5,10.0,184.5,183.0,0.0097,0,0.05
