date,season,home_team,away_team,home_pts,away_pts,home_win,home_win_prob,home_elo,away_elo,elo_diff,log_odds,is_upset_game,home_b2b,away_b2b,b2b_advantage,home_win_float,home_recent_wr,point_diff,month
2009-01-21,2009,LAC,LAL,97,108,0,0.16216016,1325.8168,1711.1035,-385.2866999999999,-1.6422424728680882,1,0,0,0,0.0,0.2,-11,1
2009-01-21,2009,SAC,WAS,107,110,0,0.61693364,1340.1359,1357.3501,-17.21420000000012,0.47655322495664487,0,1,0,-1,0.0,0.4,-3,1
2009-01-21,2009,POR,CLE,98,104,0,0.47466645,1556.1715,1673.7902,-117.61869999999999,-0.10142104924669731,1,0,0,0,0.0,0.8,-6,1
2009-01-21,2009,MIL,DAL,133,99,1,0.50197035,1446.2683,1544.8992,-98.63090000000011,0.007881438789527023,0,0,0,0,1.0,0.7,34,1
2009-01-21,2009,GSW,OKC,121,122,0,0.77374756,1432.7113,1319.1089,113.60239999999999,1.2295942990483781,0,0,0,0,0.0,0.6,-1,1
2009-01-21,2009,HOU,UTA,108,99,1,0.66878241,1595.823,1573.7544,22.06860000000006,0.7026832265639298,0,0,1,1,1.0,0.8,9,1
2009-01-21,2009,MIA,BOS,83,98,0,0.32675859,1466.9246,1692.5021,-225.57749999999987,-0.7228823327201235,1,0,0,0,0.0,0.7,-15,1
2009-01-21,2009,DET,TOR,95,76,1,0.73262554,1532.5779,1457.473,75.10490000000004,1.0079845603666464,0,0,0,0,1.0,0.7,19,1
2009-01-21,2009,CHA,MEM,101,86,1,0.78435844,1440.8462,1316.5333,124.3128999999999,1.291248520272702,0,0,0,0,1.0,0.5,15,1
2009-01-22,2009,LAL,WAS,117,97,1,0.92996991,1714.0111,1364.7374,349.27369999999996,2.586227209675484,0,1,1,0,1.0,0.8,20,1
2009-01-22,2009,ORL,BOS,80,90,0,0.6678195,1721.8114,1700.4974,21.314000000000078,0.6983394285544698,0,0,1,1,0.0,1.0,-10,1
2009-01-23,2009,SAS,NJN,94,91,1,0.8476125,1612.594,1414.4948,198.0992000000001,1.715996948354334,0,0,0,0,1.0,0.8,3,1
2009-01-23,2009,NYK,MEM,108,88,1,0.75755829,1409.5337,1311.6102,97.92349999999988,1.1393391704435873,0,0,0,0,1.0,0.5,20,1
2009-01-23,2009,MIN,NOH,116,108,1,0.33165744,1408.9089,1630.6327,-221.7238000000002,-0.7006982289517403,1,0,0,0,1.0,0.4,8,1
2009-01-23,2009,LAC,OKC,107,104,1,0.6350854,1322.9092,1326.6528,-3.743600000000015,0.554096121694683,0,0,0,0,1.0,0.2,3,1
2009-01-23,2009,IND,HOU,107,102,1,0.42252153,1447.4226,1601.6974,-154.2747999999999,-0.3124307579685995,1,0,0,0,1.0,0.5,5,1
2009-01-23,2009,CHI,TOR,94,114,0,0.59593832,1417.5598,1450.0583,-32.49849999999992,0.388569629727042,0,0,0,0,0.0,0.4,-20,1
2009-01-23,2009,DET,DAL,91,112,0,0.66477281,1539.9926,1521.059,18.93360000000007,0.6846368591331131,0,0,0,0,0.0,0.7,-21,1
2009-01-23,2009,CHA,PHO,98,76,1,0.48390579,1445.7693,1556.9565,-111.18720000000008,-0.06439908926355384,1,0,0,0,1.0,0.6,22,1
2009-01-23,2009,ATL,MIL,117,87,1,0.7194041,1533.6652,1470.1085,63.556699999999864,0.9415076708602864,0,0,0,0,1.0,0.7,30,1
2009-01-23,2009,GSW,CLE,105,106,0,0.28962377,1425.1674,1681.0291,-255.86169999999993,-0.897211996630775,1,0,0,0,0.0,0.5,-1,1
2009-01-24,2009,POR,WAS,100,87,1,0.83830547,1548.9326,1363.0498,185.8828000000001,1.6456736126141709,0,0,0,0,1.0,0.7,13,1
2009-01-24,2009,PHI,NYK,116,110,1,0.78573966,1542.1252,1416.3905,125.73469999999998,1.2994336938317839,0,0,1,1,1.0,0.6,6,1
2009-01-24,2009,UTA,CLE,97,102,0,0.47809526,1567.88,1683.1107,-115.23069999999984,-0.08767508138480885,1,0,1,1,0.0,0.9,-5,1
2009-01-24,2009,MIA,ORL,103,97,1,0.29958776,1458.9292,1706.4611,-247.53189999999995,-0.8492616810790166,1,0,0,0,1.0,0.6,6,1
2009-01-24,2009,MEM,NJN,88,99,0,0.48796326,1304.7534,1413.119,-108.36559999999986,-0.04815626609682236,1,1,1,0,0.0,0.2,-11,1
2009-01-24,2009,MIL,SAC,106,104,1,0.78648931,1459.2578,1332.7485,126.50930000000017,1.3038922241868562,0,1,0,-1,1.0,0.7,2,1
2009-01-25,2009,ATL,PHO,99,104,0,0.64771563,1544.5159,1538.7195,5.796400000000176,0.6090130358359674,0,0,0,0,0.0,0.8,-5,1
2009-01-25,2009,BOS,DAL,124,100,1,0.82543212,1715.8478,1545.9609,169.88689999999997,1.5535933621612341,0,0,0,0,1.0,0.9,24,1
2009-01-25,2009,DEN,UTA,117,97,1,0.68077767,1592.7968,1561.2319,31.56490000000008,0.7573479546719696,0,0,1,1,1.0,0.8,20,1
2009-01-25,2009,DET,HOU,105,108,0,0.53146064,1515.0906,1593.2006,-78.1099999999999,0.126009027386548,0,0,0,0,0.0,0.6,-3,1
2009-01-25,2009,GSW,LAC,107,92,1,0.75593126,1423.0857,1326.6976,96.38810000000012,1.130500535093708,0,0,0,0,1.0,0.5,15,1
2009-01-25,2009,IND,CHA,98,93,1,0.62927186,1455.9194,1464.0063,-8.086900000000014,0.5290943527688423,0,0,0,0,1.0,0.5,5,1
2009-01-25,2009,LAL,SAS,99,85,1,0.76155895,1715.6987,1613.9697,101.72899999999981,1.1612454681801494,0,0,0,0,1.0,0.8,14,1
2009-01-25,2009,MIN,CHI,109,108,1,0.67305744,1422.3544,1396.9221,25.43229999999994,0.7220461741515015,0,0,0,0,1.0,0.5,1,1
2009-01-25,2009,TOR,SAC,113,97,1,0.79895753,1470.696,1331.0017,139.69429999999988,1.3797916061649729,0,0,1,1,1.0,0.3,16,1
2009-01-26,2009,WAS,PHO,87,103,0,0.37484568,1359.825,1548.6788,-188.85379999999986,-0.511484111585437,1,0,1,1,0.0,0.3,-16,1
2009-01-26,2009,OKC,NJN,94,85,1,0.49866241,1322.8644,1423.7938,-100.92939999999999,-0.005350374758159488,1,0,0,0,1.0,0.5,9,1
2009-01-26,2009,NYK,HOU,104,98,1,0.37915689,1413.5837,1599.2489,-185.66520000000014,-0.4931283335141493,1,0,1,1,1.0,0.5,6,1
2009-01-26,2009,LAC,POR,88,113,0,0.3197546,1321.0179,1552.1575,-231.13959999999997,-0.7548997902960568,1,1,0,-1,0.0,0.2,-25,1
2009-01-26,2009,MIL,MIN,83,90,0,0.6866079,1461.0046,1424.7563,36.24829999999997,0.7843082615364331,0,0,1,1,0.0,0.7,-7,1
2009-01-26,2009,MIA,ATL,95,79,1,0.55255508,1471.2109,1534.5565,-63.34559999999988,0.21099967215514526,0,0,1,1,1.0,0.6,16,1
2009-01-26,2009,NOH,PHI,101,86,1,0.7294001,1617.1873,1544.932,72.25530000000003,0.9915810655905936,0,0,0,0,1.0,0.8,15,1
2009-01-27,2009,UTA,SAS,100,106,0,0.56168336,1551.7699,1608.6885,-56.91859999999997,0.24799670089511908,0,0,0,0,0.0,0.8,-6,1
2009-01-27,2009,CLE,SAC,117,110,1,0.93511915,1689.7588,1326.2585,363.50030000000015,2.6681214280809047,0,0,0,0,1.0,1.0,7,1
2009-01-27,2009,LAL,CHA,110,117,0,0.88922846,1720.98,1459.1459,261.83410000000003,2.0828842967346257,0,0,0,0,0.0,0.8,-7,1
2009-01-27,2009,MEM,DEN,85,100,0,0.23176327,1294.0786,1602.2588,-308.1802,-1.1983814663548917,1,0,0,0,0.0,0.2,-15,1
2009-01-27,2009,ORL,IND,135,111,1,0.87204933,1694.1793,1460.7799,233.3994,1.9192011865817358,0,0,0,0,1.0,0.9,24,1
2009-01-28,2009,NOH,DEN,94,81,1,0.66097671,1623.5912,1607.6085,15.982700000000023,0.6676497947026268,0,0,1,1,1.0,0.8,13,1
2009-01-28,2009,NJN,TOR,106,107,0,0.55530471,1414.0267,1475.4392,-61.412500000000136,0.22212768181391232,0,0,0,0,0.0,0.4,-1,1
2009-01-28,2009,OKC,MEM,114,102,1,0.69601011,1332.6315,1288.7289,43.90259999999989,0.8283697385271442,0,0,1,1,1.0,0.5,12,1
2009-01-28,2009,NYK,ATL,112,104,1,0.50224191,1423.8918,1522.334,-98.44219999999996,0.00896769808878008,0,0,0,0,1.0,0.6,8,1
2009-01-28,2009,MIN,DET,89,98,0,0.54118025,1437.7222,1509.0422,-71.32000000000016,0.16509496906462276,0,0,0,0,0.0,0.6,-9,1
2009-01-28,2009,POR,CHA,88,74,1,0.74148971,1563.2539,1480.203,83.05089999999996,1.0537257806049605,0,0,1,1,1.0,0.7,14,1
2009-01-28,2009,LAC,CHI,75,95,0,0.52214986,1309.9215,1394.5201,-84.59860000000003,0.08865746401951398,0,0,0,0,0.0,0.2,-20,1
2009-01-28,2009,BOS,SAC,119,100,1,0.94550794,1721.1949,1325.4622,395.7327,2.853667264402879,0,0,1,1,1.0,0.9,19,1
2009-01-28,2009,DAL,GSW,117,93,1,0.7719751,1540.6138,1428.7654,111.84840000000008,1.219497457715391,0,0,0,0,1.0,0.8,24,1
2009-01-28,2009,MIA,WAS,93,71,1,0.79312044,1483.4335,1349.9849,133.44860000000017,1.3438382960249386,0,0,0,0,1.0,0.7,22,1
2009-01-28,2009,IND,MIL,107,99,1,0.65188462,1457.0178,1448.0388,8.979000000000042,0.6273336036565401,0,1,0,-1,1.0,0.6,8,1
2009-01-28,2009,HOU,PHI,93,95,0,0.70388043,1588.9408,1538.5281,50.412700000000086,0.8658451691461095,0,0,0,0,0.0,0.8,-2,1
2009-01-29,2009,ORL,CLE,99,88,1,0.64980108,1697.9414,1690.5552,7.386199999999917,0.6181649465329916,0,0,0,0,1.0,0.9,11,1
2009-01-29,2009,PHO,SAS,104,114,0,0.5584954,1558.5189,1617.6852,-59.166299999999865,0.23505794084721074,0,0,0,0,0.0,0.7,-10,1
2009-01-30,2009,UTA,OKC,110,90,1,0.85180122,1542.7732,1338.9757,203.79750000000013,1.7487987022921438,0,0,0,0,1.0,0.7,20,1
2009-01-30,2009,TOR,MIL,85,96,0,0.68858433,1480.0712,1442.2245,37.846700000000055,0.7935092118529754,0,0,0,0,0.0,0.4,-11,1
2009-01-30,2009,SAC,CHI,88,109,0,0.51782173,1324.2285,1411.8395,-87.6110000000001,0.07131712993004125,0,0,0,0,0.0,0.3,-21,1
2009-01-30,2009,PHI,WAS,104,94,1,0.85076869,1546.2606,1343.88,202.38059999999996,1.740642756989099,0,0,0,0,1.0,0.7,10,1
2009-01-30,2009,NOH,GSW,87,91,0,0.85603243,1631.1937,1421.5035,209.6902,1.782720188112651,0,0,0,0,0.0,0.8,-4,1
2009-01-30,2009,MIN,LAL,119,132,0,0.26977313,1426.9392,1699.9229,-272.9837,-0.995773921528007,1,0,0,0,0.0,0.6,-13,1
2009-01-30,2009,IND,MIA,114,103,1,0.60394096,1462.8322,1489.5383,-26.70609999999988,0.4219131512372607,0,0,0,0,1.0,0.6,11,1
2009-01-30,2009,DET,BOS,78,86,0,0.35648972,1519.8252,1722.4286,-202.60339999999997,-0.5906326000645724,1,0,0,0,0.0,0.6,-8,1
2009-01-30,2009,DEN,CHA,110,99,1,0.78561223,1600.006,1474.4027,125.60329999999999,1.2986769353143859,0,0,0,0,1.0,0.8,11,1
2009-01-30,2009,CLE,LAC,112,95,1,0.94404173,1683.453,1292.6022,390.85079999999994,2.8255641184263203,0,1,0,-1,1.0,1.0,17,1
2009-01-30,2009,ATL,NJN,105,88,1,0.76383317,1513.3066,1409.3948,103.91179999999986,1.1738109351486554,0,0,0,0,1.0,0.7,17,1
2009-01-31,2009,WAS,LAC,106,94,1,0.70333809,1341.386,1291.425,49.96100000000001,0.8632445572197988,0,1,1,0,1.0,0.3,12,1
2009-01-31,2009,POR,UTA,122,108,1,0.6691733,1569.0542,1546.679,22.37519999999995,0.704448393593453,0,0,1,1,1.0,0.7,14,1
2009-01-31,2009,PHO,CHI,111,122,0,0.77712232,1546.5359,1429.5668,116.96910000000003,1.2489746586996173,0,0,1,1,0.0,0.6,-11,1
2009-01-31,2009,PHI,NJN,83,85,0,0.80409795,1548.7546,1403.4467,145.30790000000002,1.4121062955936534,0,1,1,0,0.0,0.8,-2,1
2009-01-31,2009,SAS,NOH,106,93,1,0.65694785,1629.6682,1616.7999,12.86830000000009,0.6497221600426375,0,0,1,1,1.0,0.8,13,1
2009-01-31,2009,MIA,DAL,96,111,0,0.54795259,1481.2992,1547.8756,-66.57640000000015,0.19240170268245832,0,1,0,-1,0.0,0.8,-15,1
2009-01-31,2009,MEM,LAL,98,115,0,0.13454856,1282.3846,1705.7301,-423.3454999999999,-1.8613260931262676,1,0,1,1,0.0,0.2,-17,1
2009-01-31,2009,IND,NYK,113,122,0,0.68896121,1471.0713,1432.9192,38.15210000000002,0.7952673361401329,0,1,0,-1,0.0,0.7,-9,1
2009-01-31,2009,HOU,GSW,110,93,1,0.80410057,1581.2083,1435.8973,145.31099999999992,1.4121229280177658,0,0,1,1,1.0,0.7,17,1
2009-01-31,2009,MIL,ATL,110,107,1,0.5573312,1459.2686,1519.2548,-59.986199999999826,0.23033781432522485,0,1,1,0,1.0,0.6,3,1
2009-02-01,2009,BOS,MIN,109,101,1,0.91249496,1728.4109,1421.132,307.2789,2.344486159021056,0,0,0,0,1.0,0.9,8,2
2009-02-01,2009,DET,CLE,80,90,0,0.39951554,1513.8429,1684.6301,-170.78719999999998,-0.4074841013427933,1,0,0,0,0.0,0.5,-10,2
2009-02-01,2009,SAC,OKC,122,118,1,0.60137355,1306.5012,1335.0699,-28.568700000000035,0.4111915235394362,0,0,0,0,1.0,0.3,4,2
2009-02-01,2009,TOR,ORL,90,113,0,0.30629194,1463.0271,1705.0436,-242.01649999999995,-0.8175125111993627,1,0,0,0,0.0,0.4,-23,2
2009-02-02,2009,WAS,MEM,97,113,0,0.72487986,1347.5505,1279.2531,68.29740000000015,0.9687980521508569,0,0,0,0,0.0,0.4,-16,2
2009-02-02,2009,UTA,CHA,105,86,1,0.72514063,1538.9279,1470.4032,68.52469999999994,0.970106019771914,0,0,0,0,1.0,0.8,19,2
2009-02-02,2009,PHO,SAC,129,81,1,0.85945028,1525.827,1311.2708,214.5562,1.8107316632719896,0,0,1,1,1.0,0.5,48,2
2009-02-02,2009,ORL,DAL,95,105,0,0.81004822,1714.9827,1563.0356,151.9471000000001,1.4503235210174927,0,1,0,-1,0.0,0.9,-10,2
2009-02-02,2009,NOH,POR,89,97,0,0.68167692,1609.0895,1576.8053,32.284200000000055,0.7614889762491968,0,0,0,0,0.0,0.7,-8,2
2009-02-02,2009,MIA,LAC,119,95,1,0.83436269,1466.1392,1285.2605,180.87869999999998,1.616867663377582,0,0,0,0,1.0,0.7,24,2
2009-02-02,2009,GSW,SAS,105,110,0,0.35165113,1431.1,1637.3787,-206.27870000000007,-0.6117893564786656,1,0,0,0,0.0,0.6,-5,2
2009-02-02,2009,NYK,LAL,117,126,0,0.28373593,1447.9982,1708.8617,-260.86349999999993,-0.9260049315480923,1,0,0,0,0.0,0.7,-9,2
2009-02-03,2009,CLE,TOR,101,83,1,0.87584776,1692.4777,1453.088,239.38969999999995,1.9536837233425,0,0,0,0,1.0,1.0,18,2
2009-02-03,2009,DEN,SAS,104,96,1,0.58838105,1604.0055,1641.9402,-37.93470000000002,0.3572767370522994,0,0,1,1,1.0,0.8,8,2
2009-02-03,2009,HOU,CHI,107,100,1,0.79526693,1586.0056,1450.2756,135.73000000000002,1.3569707813093002,0,0,0,0,1.0,0.7,7,2
2009-02-03,2009,IND,MIN,111,116,0,0.68637317,1455.9923,1419.9335,36.05879999999979,0.7832176165623715,0,0,0,0,0.0,0.7,-5,2
2009-02-03,2009,NJN,MIL,99,85,1,0.57012326,1413.1145,1464.0646,-50.95010000000002,0.2823540643061503,0,0,0,0,1.0,0.4,14,2
2009-02-03,2009,PHI,BOS,99,100,0,0.37259743,1539.0868,1729.6094,-190.5226,-0.52108983294587,1,0,0,0,0.0,0.7,-1,2
2009-02-04,2009,WAS,NJN,88,115,0,0.50034976,1323.9979,1423.7549,-99.75699999999983,0.0013990382267965076,0,0,1,1,0.0,0.4,-27,2
2009-02-04,2009,TOR,LAL,107,115,0,0.2804969,1450.1138,1713.7556,-263.6417999999999,-0.9419981630473154,1,1,0,-1,0.0,0.4,-8,2
2009-02-04,2009,ORL,LAC,125,96,1,0.95059848,1693.9259,1280.2233,413.70259999999985,2.9571105519949445,0,0,0,0,1.0,0.8,29,2
2009-02-04,2009,NYK,CLE,102,107,0,0.29380324,1443.1042,1695.4519,-252.34770000000003,-0.8769836053752552,1,0,1,1,0.0,0.7,-5,2
2009-02-04,2009,OKC,DEN,113,114,0,0.26097295,1330.3004,1611.1263,-280.8258999999998,-1.0409177630447377,1,0,1,1,0.0,0.6,-1,2
2009-02-04,2009,NOH,CHI,93,107,0,0.8064096,1595.2462,1447.3774,147.86879999999996,1.4268472100064498,0,0,1,1,0.0,0.7,-14,2
2009-02-04,2009,MEM,HOU,104,93,1,0.25516221,1302.8057,1588.9038,-286.09810000000016,-1.0712670039031416,1,0,1,1,1.0,0.1,11,2
2009-02-04,2009,GSW,PHO,124,112,1,0.49101406,1426.5385,1532.7832,-106.24469999999997,-0.03594763252149739,1,0,0,0,1.0,0.5,12,2
2009-02-04,2009,DET,MIA,93,90,1,0.68483472,1505.9954,1471.1764,34.81899999999996,0.7760803216716727,0,0,0,0,1.0,0.4,3,2
2009-02-04,2009,DAL,POR,104,99,1,0.63132519,1584.0924,1590.6486,-6.55619999999999,0.5379061018772486,0,0,0,0,1.0,0.8,5,2
2009-02-04,2009,MIN,ATL,86,94,0,0.52346218,1430.7739,1514.4587,-83.6848,0.09391769074041711,0,1,0,-1,0.0,0.6,-8,2
2009-02-05,2009,BOS,LAL,109,110,0,0.65861976,1732.418,1718.2594,14.158599999999979,0.6571494402348189,0,0,1,1,0.0,0.9,-1,2
2009-02-05,2009,PHI,IND,99,94,1,0.75029975,1536.2782,1445.1519,91.1262999999999,1.1002115908601047,0,0,0,0,1.0,0.6,5,2
2009-02-05,2009,UTA,DAL,115,87,1,0.58223277,1546.5854,1588.9205,-42.33510000000001,0.3319459024447285,0,0,1,1,1.0,0.8,28,2
2009-02-06,2009,WAS,DEN,103,124,0,0.23066922,1303.72,1612.9694,-309.2493999999999,-1.2045362851109327,1,0,0,0,0.0,0.4,-21,2
2009-02-06,2009,SAC,UTA,107,111,0,0.28605941,1304.3146,1563.1969,-258.8823,-0.9146002364751725,1,0,1,1,0.0,0.3,-4,2
2009-02-06,2009,PHO,GSW,115,105,1,0.74080974,1520.8784,1438.4432,82.43520000000012,1.0501814407239438,0,0,0,0,1.0,0.5,10,2
2009-02-06,2009,NYK,BOS,100,110,0,0.25402364,1439.4183,1726.5587,-287.1404,-1.0772665784802817,1,0,1,1,0.0,0.7,-10,2
2009-02-06,2009,OKC,POR,102,93,1,0.28784889,1328.4574,1585.8204,-257.36300000000006,-0.9058544685046789,1,0,0,0,1.0,0.6,9,2
2009-02-06,2009,MEM,LAC,105,126,0,0.69533545,1322.0784,1278.7294,43.34900000000016,0.8251830524309056,0,0,0,0,0.0,0.2,-21,2
2009-02-06,2009,IND,ORL,107,102,1,0.29264766,1442.1035,1695.4198,-253.31629999999996,-0.8825595426293337,1,1,0,-1,1.0,0.7,5,2
2009-02-06,2009,CHA,ATL,97,102,0,0.55540168,1462.7456,1524.0898,-61.3442,0.22252037462036608,0,0,0,0,0.0,0.6,-5,2
2009-02-06,2009,NOH,TOR,101,92,1,0.78382158,1569.3719,1445.61,123.7619000000002,1.2880773280573823,0,0,0,0,1.0,0.6,9,2
2009-02-07,2009,ATL,LAC,97,121,0,0.86775404,1532.1565,1305.3508,226.80570000000012,1.8812447808205592,0,1,1,0,0.0,0.7,-24,2
2009-02-07,2009,DAL,CHI,115,114,1,0.75875509,1572.3091,1473.2517,99.05739999999992,1.1458664050570941,0,0,0,0,1.0,0.8,1,2
2009-02-07,2009,HOU,MIN,107,90,1,0.80696577,1569.6311,1421.1428,148.48829999999998,1.4304137151411895,0,0,0,0,1.0,0.7,17,2
2009-02-07,2009,MEM,TOR,78,70,1,0.43335965,1295.4569,1442.0405,-146.58360000000016,-0.26815681717937956,1,1,1,0,1.0,0.2,8,2
2009-02-07,2009,MIL,DET,121,126,0,0.56333584,1453.4242,1509.1763,-55.752100000000155,0.25471157960056634,0,0,0,0,0.0,0.6,-5,2
2009-02-07,2009,NJN,DEN,114,70,1,0.39284146,1444.0328,1619.6667,-175.63390000000004,-0.4353838239563177,1,0,1,1,1.0,0.5,44,2
2009-02-07,2009,PHI,MIA,94,84,1,0.72834873,1539.3265,1467.9955,71.3309999999999,0.9862608064250058,0,0,0,0,1.0,0.7,10,2
2009-02-08,2009,OKC,SAC,116,113,1,0.69517034,1344.318,1301.1044,43.21360000000004,0.8244037769894454,0,0,0,0,1.0,0.6,3,2
2009-02-08,2009,POR,NYK,109,108,1,0.7947014,1569.9598,1434.8326,135.12720000000013,1.3535009370319082,0,0,0,0,1.0,0.8,1,2
2009-02-08,2009,WAS,IND,119,117,1,0.41949931,1297.0226,1453.4512,-156.42859999999996,-0.32482911039972967,1,0,0,0,1.0,0.3,2,2
2009-02-08,2009,ORL,NJN,101,84,1,0.85088313,1684.0721,1481.5349,202.53719999999998,1.7415444189761808,0,0,1,1,1.0,0.8,17,2
2009-02-08,2009,NOH,MIN,101,97,1,0.814062,1572.9414,1416.4257,156.51569999999992,1.4766232399880423,0,0,1,1,1.0,0.6,4,2
2009-02-08,2009,CLE,LAL,91,101,0,0.60631418,1699.1378,1724.1187,-24.98090000000002,0.43184511799691344,0,0,0,0,0.0,1.0,-10,2
2009-02-08,2009,GSW,UTA,116,96,1,0.45313901,1433.7489,1566.4071,-132.65819999999985,-0.18799569657497067,1,0,0,0,1.0,0.5,20,2
2009-02-08,2009,DET,PHO,97,107,0,0.62915117,1517.396,1525.5728,-8.176799999999957,0.5285770457284379,0,1,0,-1,0.0,0.4,-10,2
2009-02-08,2009,BOS,SAS,99,105,0,0.75586438,1731.1444,1634.8193,96.3250999999998,1.1301380739016789,0,0,0,0,0.0,0.8,-6,2
2009-02-08,2009,MIA,CHA,96,92,1,0.65107298,1463.037,1454.679,8.357999999999947,0.6237589489264246,0,1,0,-1,1.0,0.7,4,2
2009-02-09,2009,CHA,LAC,94,73,1,0.76132691,1450.6176,1349.1105,101.50710000000004,1.159968049591456,0,1,0,-1,1.0,0.6,21,2
2009-02-09,2009,MEM,NOH,85,80,1,0.27460304,1306.1447,1574.8928,-268.7481,-0.9713924735064814,1,0,1,1,1.0,0.2,5,2
2009-02-09,2009,MIL,HOU,124,112,1,0.45815679,1445.2045,1574.3483,-129.14380000000006,-0.16776521921769164,1,0,0,0,1.0,0.6,12,2
2009-02-09,2009,PHI,PHO,108,91,1,0.6461674,1544.285,1539.6661,4.618900000000167,0.6022346805799584,0,0,1,1,1.0,0.7,17,2
2009-02-10,2009,NJN,SAS,93,108,0,0.39967823,1478.0178,1648.6873,-170.66949999999997,-0.40680599808216444,1,0,0,0,0.0,0.6,-15,2
2009-02-10,2009,MIN,TOR,102,110,0,0.61739022,1414.4742,1431.3528,-16.87859999999978,0.4784856500829617,0,0,0,0,0.0,0.6,-8,2
2009-02-10,2009,MIA,DEN,82,99,0,0.47833145,1467.0984,1582.1647,-115.06629999999996,-0.0867285242045645,1,0,0,0,0.0,0.7,-17,2
2009-02-10,2009,LAL,OKC,105,98,1,0.94382221,1737.5062,1347.376,390.13020000000006,2.821416310683155,0,0,0,0,1.0,0.7,7,2
2009-02-10,2009,DAL,SAC,118,100,1,0.89698023,1573.9913,1298.0464,275.94489999999996,2.1641129004165074,0,0,0,0,1.0,0.9,18,2
2009-02-10,2009,GSW,NYK,144,127,1,0.66448492,1452.145,1433.4358,18.70920000000001,0.6833452779199394,0,0,0,0,1.0,0.6,17,2
2009-02-10,2009,CHI,DET,107,102,1,0.59699881,1471.5695,1503.3026,-31.733099999999922,0.3929756028134793,0,0,0,0,1.0,0.3,5,2
2009-02-10,2009,ATL,WAS,111,90,1,0.83800602,1488.3969,1302.8976,185.49929999999995,1.6434661040060055,0,0,0,0,1.0,0.6,21,2
2009-02-10,2009,IND,CLE,96,95,1,0.31101167,1447.5762,1685.7502,-238.17399999999998,-0.7953938991399302,1,0,0,0,1.0,0.8,1,2
2009-02-11,2009,UTA,LAL,113,109,1,0.37306637,1548.011,1738.1852,-190.17419999999993,-0.519084343883615,1,0,1,1,1.0,0.8,4,2
2009-02-11,2009,TOR,SAS,91,89,1,0.33963165,1443.3623,1658.8735,-215.51119999999992,-0.6649361389377202,1,1,1,0,1.0,0.4,2,2
2009-02-11,2009,POR,OKC,106,92,1,0.86632991,1571.3567,1346.697,224.65970000000016,1.8688910376815804,0,0,1,1,1.0,0.8,14,2
2009-02-11,2009,PHI,MEM,91,87,1,0.87364823,1553.85,1317.9479,235.90210000000002,1.9336079614435804,0,0,0,0,1.0,0.7,4,2
2009-02-11,2009,ORL,DEN,73,82,0,0.75078732,1687.5892,1596.0105,91.5786999999998,1.1028157434611465,0,0,1,1,0.0,0.8,-9,2
2009-02-11,2009,NOH,BOS,77,89,0,0.42264497,1563.0896,1717.2765,-154.18689999999992,-0.31192487010765735,1,0,0,0,0.0,0.6,-12,2
2009-02-11,2009,LAC,NYK,128,124,1,0.52542782,1342.1437,1424.4594,-82.31569999999988,0.10179909937552417,0,0,1,1,1.0,0.2,4,2
2009-02-11,2009,HOU,SAC,94,82,1,0.89145917,1561.4373,1295.6339,265.8034,2.1057332122699957,0,0,1,1,1.0,0.8,12,2
2009-02-11,2009,DET,ATL,95,99,0,0.64674449,1497.9242,1492.8667,5.057499999999891,0.6047596792169652,0,1,1,0,0.0,0.3,-4,2
2009-02-11,2009,CLE,PHO,109,92,1,0.80777055,1679.4884,1530.1012,149.3871999999999,1.4355883296140302,0,1,0,-1,1.0,0.9,17,2
2009-02-11,2009,CHA,WAS,101,89,1,0.81635207,1457.5844,1298.4277,159.1567,1.4918252140389425,0,0,1,1,1.0,0.6,12,2
2009-02-11,2009,MIL,IND,122,110,1,0.64571792,1458.1155,1453.838,4.2775000000001455,0.6002693172645147,0,0,1,1,1.0,0.6,12,2
2009-02-12,2009,CHI,MIA,93,95,0,0.67085344,1476.9479,1453.2526,23.69529999999986,0.7120475671108967,0,0,0,0,0.0,0.4,-2,2
2009-02-12,2009,DAL,BOS,92,99,0,0.42811412,1576.4038,1726.7037,-150.29989999999998,-0.2895496671791384,1,0,1,1,0.0,0.9,-7,2
2009-02-12,2009,GSW,POR,105,98,1,0.48135093,1461.1215,1574.0862,-112.9647,-0.0746309023993964,1,0,1,1,1.0,0.6,7,2
2009-02-17,2009,WAS,MIN,111,103,1,0.48909751,1294.8877,1402.4647,-107.577,-0.043616875485484756,1,0,0,0,1.0,0.3,8,2
2009-02-17,2009,UTA,MEM,117,99,1,0.87614769,1556.5575,1316.6882,239.86929999999984,1.9564448571858792,0,0,0,0,1.0,0.8,18,2
2009-02-17,2009,PHO,LAC,140,100,1,0.83153141,1525.4065,1348.0626,177.34390000000008,1.5965197441684698,0,0,0,0,1.0,0.5,40,2
2009-02-17,2009,ORL,CHA,107,102,1,0.8556866,1670.3276,1461.1244,209.20320000000015,1.7799168571169433,0,0,0,0,1.0,0.7,5,2
2009-02-17,2009,OKC,NOH,98,100,0,0.34718087,1343.9675,1553.6624,-209.69489999999996,-0.6314542259446781,1,0,0,0,0.0,0.7,-2,2
2009-02-17,2009,IND,PHI,100,91,1,0.48722097,1446.2279,1555.1096,-108.88169999999991,-0.05112725624341189,1,0,0,0,1.0,0.8,9,2
